CloudletID,STATUS,DatacenterID,VMID,Time,Start Time,Finish Time
9,SUCCESS,5,7,0.29,0.5,0.79
5,SUCCESS,6,9,0.29,0.5,0.79
50,SUCCESS,2,2,0.57,0.5,1.07
2,SUCCESS,4,5,0.57,0.5,1.07
62,SUCCESS,2,1,0.8,0.5,1.3
10,SUCCESS,6,9,0.57,0.79,1.36
53,SUCCESS,2,2,0.34,1.07,1.41
6,SUCCESS,4,5,0.57,1.07,1.64
85,SUCCESS,2,2,0.29,1.41,1.7
3,SUCCESS,3,4,4.29,0.5,4.79
13,SUCCESS,3,4,0.29,4.79,5.07
7,SUCCESS,4,5,4.29,1.64,5.93
8,SUCCESS,3,3,5.71,0.5,6.21
0,SUCCESS,4,6,5.71,0.5,6.21
4,SUCCESS,5,8,5.71,0.5,6.21
37,SUCCESS,3,3,0.29,6.21,6.5
1,SUCCESS,4,6,0.29,6.21,6.5
20,SUCCESS,5,7,5.71,0.79,6.5
21,SUCCESS,5,7,0.29,6.5,6.79
18,SUCCESS,4,6,0.57,6.5,7.07
12,SUCCESS,6,9,5.71,1.36,7.07
67,SUCCESS,2,1,6,1.3,7.3
92,SUCCESS,2,2,5.71,1.7,7.41
14,SUCCESS,6,9,0.57,7.07,7.64
78,SUCCESS,2,1,0.8,7.3,8.1
22,SUCCESS,6,9,0.57,7.64,8.21
25,SUCCESS,6,9,0.29,8.21,8.5
82,SUCCESS,2,1,0.8,8.1,8.9
26,SUCCESS,6,9,0.57,8.5,9.07
15,SUCCESS,3,4,4.29,5.07,9.36
17,SUCCESS,3,4,0.29,9.36,9.64
11,SUCCESS,5,8,4.29,6.21,10.5
23,SUCCESS,5,7,4.29,6.79,11.07
35,SUCCESS,4,6,4.29,7.07,11.36
16,SUCCESS,4,5,5.71,5.93,11.64
95,SUCCESS,2,2,4.29,7.41,11.69
38,SUCCESS,4,6,0.57,11.36,11.93
48,SUCCESS,3,3,5.71,6.5,12.21
47,SUCCESS,2,0,12,0.5,12.5
27,SUCCESS,6,9,4.29,9.07,13.36
30,SUCCESS,6,9,0.57,13.36,13.93
106,SUCCESS,2,0,1.6,12.5,14.1
137,SUCCESS,2,0,0.8,14.1,14.9
52,SUCCESS,3,4,5.71,9.64,15.36
31,SUCCESS,5,7,4.29,11.07,15.36
54,SUCCESS,3,4,0.57,15.36,15.93
34,SUCCESS,5,7,0.57,15.36,15.93
19,SUCCESS,4,5,4.29,11.64,15.93
29,SUCCESS,4,5,0.29,15.93,16.21
51,SUCCESS,4,6,4.29,11.93,16.21
41,SUCCESS,5,7,0.29,15.93,16.21
24,SUCCESS,5,8,5.71,10.5,16.21
33,SUCCESS,4,5,0.29,16.21,16.5
42,SUCCESS,5,7,0.57,16.21,16.79
116,SUCCESS,2,1,8,8.9,16.9
117,SUCCESS,2,1,0.4,16.9,17.3
96,SUCCESS,2,2,5.71,11.69,17.41
60,SUCCESS,3,3,5.71,12.21,17.93
186,SUCCESS,2,2,0.57,17.41,17.98
214,SUCCESS,2,2,0.57,17.98,18.55
242,SUCCESS,2,2,0.57,18.55,19.12
40,SUCCESS,6,9,5.71,13.93,19.64
55,SUCCESS,3,4,4.29,15.93,20.21
87,SUCCESS,4,6,4.29,16.21,20.5
89,SUCCESS,4,6,0.29,20.5,20.79
102,SUCCESS,4,6,0.57,20.79,21.36
110,SUCCESS,4,6,0.57,21.36,21.93
28,SUCCESS,5,8,5.71,16.21,21.93
111,SUCCESS,3,3,4.29,17.93,22.21
36,SUCCESS,4,5,5.71,16.5,22.21
121,SUCCESS,3,3,0.29,22.21,22.5
134,SUCCESS,4,6,0.57,21.93,22.5
44,SUCCESS,5,7,5.71,16.79,22.5
58,SUCCESS,5,7,0.57,22.5,23.07
119,SUCCESS,2,1,6,17.3,23.3
244,SUCCESS,2,2,5.71,19.12,24.84
56,SUCCESS,6,9,5.71,19.64,25.36
57,SUCCESS,6,9,0.29,25.36,25.64
64,SUCCESS,3,4,5.71,20.21,25.93
66,SUCCESS,3,4,0.57,25.93,26.5
43,SUCCESS,4,5,4.29,22.21,26.5
147,SUCCESS,3,3,4.29,22.5,26.79
135,SUCCESS,4,6,4.29,22.5,26.79
275,SUCCESS,2,0,12,14.9,26.9
46,SUCCESS,4,5,0.57,26.5,27.07
142,SUCCESS,4,6,0.57,26.79,27.36
59,SUCCESS,5,7,4.29,23.07,27.36
61,SUCCESS,5,7,0.29,27.36,27.64
32,SUCCESS,5,8,5.71,21.93,27.64
349,SUCCESS,2,0,0.8,26.9,27.7
70,SUCCESS,5,7,0.57,27.64,28.21
398,SUCCESS,2,0,1.6,27.7,29.3
179,SUCCESS,2,1,6,23.3,29.3
63,SUCCESS,6,9,4.29,25.64,29.93
65,SUCCESS,6,9,0.29,29.93,30.21
69,SUCCESS,6,9,0.29,30.21,30.5
268,SUCCESS,2,2,5.71,24.84,30.55
274,SUCCESS,2,2,0.57,30.55,31.12
71,SUCCESS,4,5,4.29,27.07,31.36
143,SUCCESS,4,6,4.29,27.36,31.64
39,SUCCESS,5,8,4.29,27.64,31.93
68,SUCCESS,3,4,5.71,26.5,32.21
146,SUCCESS,4,6,0.57,31.64,32.21
45,SUCCESS,5,8,0.29,31.93,32.21
164,SUCCESS,3,3,5.71,26.79,32.5
49,SUCCESS,5,8,0.29,32.21,32.5
74,SUCCESS,5,8,0.57,32.5,33.07
98,SUCCESS,5,8,0.57,33.07,33.64
88,SUCCESS,5,7,5.71,28.21,33.93
283,SUCCESS,2,2,4.29,31.12,35.41
289,SUCCESS,2,2,0.29,35.41,35.69
72,SUCCESS,6,9,5.71,30.5,36.21
83,SUCCESS,3,4,4.29,32.21,36.5
73,SUCCESS,6,9,0.29,36.21,36.5
175,SUCCESS,3,3,4.29,32.5,36.79
76,SUCCESS,4,5,5.71,31.36,37.07
200,SUCCESS,2,1,8,29.3,37.3
148,SUCCESS,4,6,5.71,32.21,37.93
149,SUCCESS,4,6,0.29,37.93,38.21
103,SUCCESS,5,7,4.29,33.93,38.21
100,SUCCESS,5,8,5.71,33.64,39.36
101,SUCCESS,5,8,0.29,39.36,39.64
75,SUCCESS,6,9,4.29,36.5,40.79
195,SUCCESS,3,3,4.29,36.79,41.07
77,SUCCESS,6,9,0.29,40.79,41.07
447,SUCCESS,2,0,12,29.3,41.3
205,SUCCESS,3,3,0.29,41.07,41.36
312,SUCCESS,2,2,5.71,35.69,41.41
493,SUCCESS,2,0,0.8,41.3,42.1
84,SUCCESS,3,4,5.71,36.5,42.21
155,SUCCESS,4,6,4.29,38.21,42.5
107,SUCCESS,5,7,4.29,38.21,42.5
90,SUCCESS,3,4,0.57,42.21,42.79
80,SUCCESS,4,5,5.71,37.07,42.79
93,SUCCESS,3,4,0.29,42.79,43.07
114,SUCCESS,3,4,0.57,43.07,43.64
133,SUCCESS,3,4,0.29,43.64,43.93
220,SUCCESS,2,1,8,37.3,45.3
79,SUCCESS,6,9,4.29,41.07,45.36
108,SUCCESS,5,8,5.71,39.64,45.36
81,SUCCESS,6,9,0.29,45.36,45.64
315,SUCCESS,2,2,4.29,41.41,45.69
237,SUCCESS,2,1,0.51,45.3,45.8
118,SUCCESS,5,8,0.57,45.36,45.93
86,SUCCESS,6,9,0.57,45.64,46.21
338,SUCCESS,2,2,0.57,45.69,46.26
208,SUCCESS,3,3,5.71,41.36,47.07
258,SUCCESS,3,3,0.57,47.07,47.64
285,SUCCESS,3,3,0.29,47.64,47.93
160,SUCCESS,4,6,5.71,42.5,48.21
120,SUCCESS,5,7,5.71,42.5,48.21
104,SUCCESS,4,5,5.71,42.79,48.5
109,SUCCESS,4,5,0.29,48.5,48.79
144,SUCCESS,3,4,5.71,43.93,49.64
150,SUCCESS,3,4,0.57,49.64,50.21
91,SUCCESS,6,9,4.29,46.21,50.5
94,SUCCESS,6,9,0.57,50.5,51.07
97,SUCCESS,6,9,0.29,51.07,51.36
124,SUCCESS,5,8,5.71,45.93,51.64
247,SUCCESS,2,1,6,45.8,51.8
476,SUCCESS,2,2,5.71,46.26,51.98
123,SUCCESS,5,7,4.29,48.21,52.5
486,SUCCESS,2,2,0.57,51.98,52.55
129,SUCCESS,5,7,0.29,52.5,52.79
506,SUCCESS,2,2,0.57,52.55,53.12
300,SUCCESS,3,3,5.71,47.93,53.64
534,SUCCESS,2,2,0.57,53.12,53.69
184,SUCCESS,4,6,5.71,48.21,53.93
314,SUCCESS,3,3,0.57,53.64,54.21
189,SUCCESS,4,6,0.29,53.93,54.21
337,SUCCESS,3,3,0.29,54.21,54.5
112,SUCCESS,4,5,5.71,48.79,54.5
122,SUCCESS,4,5,0.57,54.5,55.07
130,SUCCESS,4,5,0.57,55.07,55.64
99,SUCCESS,6,9,4.29,51.36,55.64
156,SUCCESS,3,4,5.71,50.21,55.93
105,SUCCESS,6,9,0.29,55.64,55.93
127,SUCCESS,5,8,4.29,51.64,55.93
113,SUCCESS,6,9,0.29,55.93,56.21
331,SUCCESS,2,1,6,51.8,57.8
635,SUCCESS,2,2,4.29,53.69,57.98
516,SUCCESS,2,0,16,42.1,58.09
199,SUCCESS,4,6,4.29,54.21,58.5
136,SUCCESS,5,7,5.71,52.79,58.5
201,SUCCESS,4,6,0.29,58.5,58.79
141,SUCCESS,5,7,0.29,58.5,58.79
529,SUCCESS,2,0,0.8,58.09,58.89
206,SUCCESS,4,6,0.57,58.79,59.36
352,SUCCESS,3,3,5.71,54.5,60.21
131,SUCCESS,5,8,4.29,55.93,60.21
538,SUCCESS,2,0,1.6,58.89,60.49
115,SUCCESS,6,9,4.29,56.21,60.5
358,SUCCESS,3,3,0.57,60.21,60.79
125,SUCCESS,6,9,0.29,60.5,60.79
362,SUCCESS,3,3,0.57,60.79,61.36
140,SUCCESS,4,5,5.71,55.64,61.36
126,SUCCESS,6,9,0.57,60.79,61.36
168,SUCCESS,3,4,5.71,55.93,61.64
219,SUCCESS,4,6,4.29,59.36,63.64
684,SUCCESS,2,2,5.71,57.98,63.69
749,SUCCESS,2,2,0.29,63.69,63.98
152,SUCCESS,5,7,5.71,58.79,64.5
163,SUCCESS,5,8,4.29,60.21,64.5
770,SUCCESS,2,2,0.57,63.98,64.55
169,SUCCESS,5,8,0.29,64.5,64.79
773,SUCCESS,2,2,0.29,64.55,64.83
154,SUCCESS,5,7,0.57,64.5,65.07
185,SUCCESS,5,8,0.29,64.79,65.07
809,SUCCESS,2,2,0.29,64.83,65.12
151,SUCCESS,4,5,4.29,61.36,65.64
814,SUCCESS,2,2,0.57,65.12,65.69
368,SUCCESS,2,1,8,57.8,65.8
171,SUCCESS,3,4,4.29,61.64,65.93
161,SUCCESS,4,5,0.29,65.64,65.93
165,SUCCESS,4,5,0.29,65.93,66.21
194,SUCCESS,3,4,0.57,65.93,66.5
197,SUCCESS,3,4,0.29,66.5,66.79
170,SUCCESS,4,5,0.57,66.21,66.79
128,SUCCESS,6,9,5.71,61.36,67.07
364,SUCCESS,3,3,5.71,61.36,67.07
224,SUCCESS,4,6,5.71,63.64,69.36
167,SUCCESS,5,7,4.29,65.07,69.36
187,SUCCESS,5,8,4.29,65.07,69.36
173,SUCCESS,5,7,0.29,69.36,69.64
226,SUCCESS,4,6,0.57,69.36,69.93
202,SUCCESS,5,8,0.57,69.36,69.93
245,SUCCESS,4,6,0.29,69.93,70.21
174,SUCCESS,5,7,0.57,69.64,70.21
213,SUCCESS,5,8,0.29,69.93,70.21
246,SUCCESS,4,6,0.57,70.21,70.79
218,SUCCESS,5,8,0.57,70.21,70.79
868,SUCCESS,2,2,5.71,65.69,71.41
889,SUCCESS,2,2,0.29,71.41,71.69
893,SUCCESS,2,2,0.29,71.69,71.98
555,SUCCESS,2,0,12,60.49,72.49
176,SUCCESS,4,5,5.71,66.79,72.5
212,SUCCESS,3,4,5.71,66.79,72.5
