CloudletID,STATUS,DatacenterID,VMID,Time,Start Time,Finish Time
266,SUCCESS,2,1,0.8,57.85,58.65
55,SUCCESS,3,4,4.29,54.77,59.06
48,SUCCESS,2,2,5.71,57.34,63.05
112,SUCCESS,3,3,5.71,57.34,63.06
57,SUCCESS,2,2,0.29,63.05,63.34
62,SUCCESS,2,2,0.57,63.34,63.91
66,SUCCESS,2,2,0.57,63.91,64.48
56,SUCCESS,3,4,5.71,59.06,64.77
70,SUCCESS,2,2,0.57,64.48,65.05
268,SUCCESS,2,1,8,58.65,66.65
116,SUCCESS,3,3,5.71,63.06,68.77
59,SUCCESS,3,4,4.29,64.77,69.06
71,SUCCESS,2,2,4.29,65.05,69.34
118,SUCCESS,3,3,0.57,68.77,69.34
271,SUCCESS,2,1,6,66.65,72.65
75,SUCCESS,2,2,4.29,69.34,73.62
77,SUCCESS,2,2,0.29,73.62,73.91
60,SUCCESS,3,4,5.71,69.06,74.77
120,SUCCESS,3,3,5.71,69.34,75.06
61,SUCCESS,3,4,0.29,74.77,75.06
121,SUCCESS,3,3,0.29,75.06,75.34
126,SUCCESS,3,3,0.57,75.34,75.91
63,SUCCESS,3,4,4.29,75.06,79.34
80,SUCCESS,2,2,5.71,73.91,79.62
81,SUCCESS,2,2,0.29,79.62,79.91
272,SUCCESS,2,1,8,72.65,80.65
277,SUCCESS,2,1,0.4,80.65,81.05
128,SUCCESS,3,3,5.71,75.91,81.63
129,SUCCESS,3,3,0.29,81.63,81.91
64,SUCCESS,3,4,5.71,79.34,85.06
65,SUCCESS,3,4,0.29,85.06,85.34
88,SUCCESS,2,2,5.71,79.91,85.62
69,SUCCESS,3,4,0.29,85.34,85.63
89,SUCCESS,2,2,0.29,85.62,85.91
131,SUCCESS,3,3,4.29,81.91,86.2
90,SUCCESS,2,2,0.57,85.91,86.48
279,SUCCESS,2,1,6,81.05,87.04
91,SUCCESS,2,2,4.29,86.48,90.77
72,SUCCESS,3,4,5.71,85.63,91.34
136,SUCCESS,3,3,5.71,86.2,91.91
82,SUCCESS,3,4,0.57,91.34,91.91
142,SUCCESS,3,3,0.57,91.91,92.49
146,SUCCESS,3,3,0.57,92.49,93.06
280,SUCCESS,2,1,8,87.04,95.04
99,SUCCESS,2,2,4.39,90.77,95.15
102,SUCCESS,2,2,0.57,95.15,95.72
282,SUCCESS,2,1,0.8,95.04,95.84
83,SUCCESS,3,4,4.29,91.91,96.2
318,SUCCESS,2,1,0.8,95.84,96.64
326,SUCCESS,2,1,0.8,96.64,97.44
152,SUCCESS,3,3,5.71,93.06,98.77
157,SUCCESS,3,3,0.29,98.77,99.06
107,SUCCESS,2,2,4.29,95.72,100.01
84,SUCCESS,3,4,5.71,96.2,101.91
85,SUCCESS,3,4,0.29,101.91,102.2
159,SUCCESS,3,3,4.29,99.06,103.34
111,SUCCESS,2,2,4.29,100.01,104.3
113,SUCCESS,2,2,0.29,104.3,104.58
328,SUCCESS,2,1,8,97.44,105.44
87,SUCCESS,3,4,4.29,102.2,106.49
93,SUCCESS,3,4,0.29,106.49,106.77
94,SUCCESS,3,4,0.57,106.77,107.34
115,SUCCESS,2,2,4.29,104.58,108.87
160,SUCCESS,3,3,5.71,103.34,109.06
117,SUCCESS,2,2,0.29,108.87,109.15
161,SUCCESS,3,3,0.29,109.06,109.34
335,SUCCESS,2,1,6,105.44,111.44
96,SUCCESS,3,4,5.71,107.34,113.06
97,SUCCESS,3,4,0.29,113.06,113.34
98,SUCCESS,3,4,0.57,113.34,113.91
101,SUCCESS,3,4,0.29,113.91,114.2
124,SUCCESS,2,2,5.71,109.15,114.87
164,SUCCESS,3,3,5.71,109.34,115.06
169,SUCCESS,3,3,0.29,115.06,115.34
130,SUCCESS,2,2,0.57,114.87,115.44
170,SUCCESS,3,3,0.57,115.34,115.91
138,SUCCESS,2,2,0.57,115.44,116.01
182,SUCCESS,3,3,0.57,115.91,116.49
367,SUCCESS,2,1,6,111.44,117.44
104,SUCCESS,3,4,5.71,114.2,119.91
105,SUCCESS,3,4,0.29,119.91,120.2
109,SUCCESS,3,4,0.29,120.2,120.49
110,SUCCESS,3,4,0.57,120.49,121.06
114,SUCCESS,3,4,0.57,121.06,121.63
140,SUCCESS,2,2,5.71,116.01,121.72
184,SUCCESS,3,3,5.71,116.49,122.2
186,SUCCESS,3,3,0.57,122.2,122.77
368,SUCCESS,2,1,8,117.44,125.44
381,SUCCESS,2,1,0.4,125.44,125.84
119,SUCCESS,3,4,4.29,121.63,125.91
143,SUCCESS,2,2,4.29,121.72,126.01
145,SUCCESS,2,2,0.29,126.01,126.29
122,SUCCESS,3,4,0.57,125.91,126.49
187,SUCCESS,3,3,4.29,122.77,127.06
190,SUCCESS,3,3,0.57,127.06,127.63
202,SUCCESS,3,3,0.57,127.63,128.2
205,SUCCESS,3,3,0.29,128.2,128.49
206,SUCCESS,3,3,0.57,128.49,129.06
147,SUCCESS,2,2,4.29,126.29,130.58
123,SUCCESS,3,4,4.29,126.49,130.77
125,SUCCESS,3,4,0.29,130.77,131.06
150,SUCCESS,2,2,0.57,130.58,131.15
154,SUCCESS,2,2,0.57,131.15,131.72
207,SUCCESS,3,3,4.29,129.06,133.34
384,SUCCESS,2,1,8,125.84,133.84
386,SUCCESS,2,1,0.8,133.84,134.64
127,SUCCESS,3,4,4.29,131.06,135.34
390,SUCCESS,2,1,0.8,134.64,135.44
133,SUCCESS,3,4,0.29,135.34,135.63
155,SUCCESS,2,2,4.29,131.72,136.01
134,SUCCESS,3,4,0.57,135.63,136.2
162,SUCCESS,2,2,0.57,136.01,136.58
208,SUCCESS,3,3,5.71,133.34,139.06
214,SUCCESS,3,3,0.57,139.06,139.63
135,SUCCESS,3,4,4.29,136.2,140.49
137,SUCCESS,3,4,0.29,140.49,140.77
163,SUCCESS,2,2,4.29,136.58,140.87
404,SUCCESS,2,1,8,135.44,143.44
139,SUCCESS,3,4,4.29,140.77,145.06
167,SUCCESS,2,2,4.29,140.87,145.15
216,SUCCESS,3,3,5.71,139.63,145.34
141,SUCCESS,3,4,0.29,145.06,145.34
168,SUCCESS,2,2,5.71,145.15,150.87
220,SUCCESS,3,3,5.71,145.34,151.06
144,SUCCESS,3,4,5.71,145.34,151.06
173,SUCCESS,2,2,0.29,150.87,151.15
221,SUCCESS,3,3,0.29,151.06,151.34
420,SUCCESS,2,1,8,143.44,151.44
174,SUCCESS,2,2,0.57,151.15,151.72
430,SUCCESS,2,1,0.8,151.44,152.23
227,SUCCESS,3,3,4.29,151.34,155.63
179,SUCCESS,2,2,4.28,151.72,156.01
230,SUCCESS,3,3,0.57,155.63,156.2
181,SUCCESS,2,2,0.29,156.01,156.29
237,SUCCESS,3,3,0.29,156.2,156.49
241,SUCCESS,3,3,0.29,156.49,156.77
148,SUCCESS,3,4,5.71,151.06,156.77
432,SUCCESS,2,1,8,152.23,160.23
191,SUCCESS,2,2,4.29,156.29,160.58
433,SUCCESS,2,1,0.46,160.23,160.69
243,SUCCESS,3,3,4.29,156.77,161.06
151,SUCCESS,3,4,4.29,156.77,161.06
450,SUCCESS,2,1,0.8,160.69,161.49
192,SUCCESS,2,2,5.71,160.58,166.29
193,SUCCESS,2,2,0.29,166.29,166.58
244,SUCCESS,3,3,5.71,161.06,166.77
156,SUCCESS,3,4,5.71,161.06,166.77
250,SUCCESS,3,3,0.57,166.77,167.34
158,SUCCESS,3,4,0.57,166.77,167.34
459,SUCCESS,2,1,6,161.49,167.49
165,SUCCESS,3,4,0.29,167.34,167.63
461,SUCCESS,2,1,0.4,167.49,167.89
166,SUCCESS,3,4,0.57,167.63,168.2
498,SUCCESS,2,1,0.8,167.89,168.69
195,SUCCESS,2,2,4.29,166.58,170.86
255,SUCCESS,3,3,4.29,167.34,171.63
262,SUCCESS,3,3,0.57,171.63,172.2
171,SUCCESS,3,4,4.29,168.2,172.49
499,SUCCESS,2,1,6,168.69,174.69
199,SUCCESS,2,2,4.29,170.86,175.15
264,SUCCESS,3,3,5.71,172.2,177.91
265,SUCCESS,3,3,0.29,177.91,178.2
172,SUCCESS,3,4,5.71,172.49,178.2
200,SUCCESS,2,2,5.71,175.15,180.86
267,SUCCESS,3,3,4.29,178.2,182.49
516,SUCCESS,2,1,8,174.69,182.69
274,SUCCESS,3,3,0.57,182.49,183.06
517,SUCCESS,2,1,0.4,182.69,183.09
518,SUCCESS,2,1,0.8,183.09,183.89
176,SUCCESS,3,4,5.71,178.2,183.91
177,SUCCESS,3,4,0.29,183.91,184.2
522,SUCCESS,2,1,0.8,183.89,184.69
203,SUCCESS,2,2,4.29,180.86,185.15
550,SUCCESS,2,1,0.8,184.69,185.49
276,SUCCESS,3,3,5.71,183.06,188.77
180,SUCCESS,3,4,5.71,184.2,189.91
204,SUCCESS,2,2,5.71,185.15,190.86
209,SUCCESS,2,2,0.29,190.86,191.15
563,SUCCESS,2,1,6,185.49,191.49
210,SUCCESS,2,2,0.57,191.15,191.72
283,SUCCESS,3,3,4.29,188.77,193.06
285,SUCCESS,3,3,0.29,193.06,193.34
183,SUCCESS,3,4,4.29,189.91,194.2
212,SUCCESS,2,2,5.71,191.72,197.43
217,SUCCESS,2,2,0.29,197.43,197.72
288,SUCCESS,3,3,5.71,193.34,199.06
289,SUCCESS,3,3,0.29,199.06,199.34
564,SUCCESS,2,1,8,191.49,199.49
188,SUCCESS,3,4,5.71,194.2,199.91
566,SUCCESS,2,1,0.8,199.49,200.29
194,SUCCESS,3,4,0.57,199.91,200.49
228,SUCCESS,2,2,5.71,197.72,203.43
291,SUCCESS,3,3,4.29,199.34,203.63
196,SUCCESS,3,4,5.71,200.49,206.2
567,SUCCESS,2,1,6,200.29,206.29
197,SUCCESS,3,4,0.29,206.2,206.49
569,SUCCESS,2,1,0.4,206.29,206.69
198,SUCCESS,3,4,0.57,206.49,207.06
201,SUCCESS,3,4,0.29,207.06,207.34
232,SUCCESS,2,2,5.71,203.43,209.15
296,SUCCESS,3,3,5.71,203.63,209.34
297,SUCCESS,3,3,0.29,209.34,209.63
298,SUCCESS,3,3,0.57,209.63,210.2
211,SUCCESS,3,4,4.29,207.34,211.63
213,SUCCESS,3,4,0.29,211.63,211.91
299,SUCCESS,3,3,4.29,210.2,214.49
580,SUCCESS,2,1,8,206.69,214.68
236,SUCCESS,2,2,5.71,209.15,214.86
246,SUCCESS,2,2,0.57,214.86,215.43
249,SUCCESS,2,2,0.29,215.43,215.72
215,SUCCESS,3,4,4.29,211.91,216.2
218,SUCCESS,3,4,0.57,216.2,216.77
300,SUCCESS,3,3,5.71,214.49,220.2
301,SUCCESS,3,3,0.29,220.2,220.49
302,SUCCESS,3,3,0.57,220.49,221.06
219,SUCCESS,3,4,4.29,216.77,221.06
252,SUCCESS,2,2,5.71,215.72,221.43
254,SUCCESS,2,2,0.57,221.43,222
584,SUCCESS,2,1,8,214.68,222.68
223,SUCCESS,3,4,4.29,221.06,225.34
263,SUCCESS,2,2,4.29,222,226.29
273,SUCCESS,2,2,0.29,226.29,226.57
304,SUCCESS,3,3,5.71,221.06,226.77
309,SUCCESS,3,3,0.29,226.77,227.06
313,SUCCESS,3,3,0.29,227.06,227.34
592,SUCCESS,2,1,8,222.68,230.68
224,SUCCESS,3,4,5.71,225.34,231.06
613,SUCCESS,2,1,0.4,230.68,231.08
225,SUCCESS,3,4,0.29,231.06,231.34
315,SUCCESS,3,3,4.29,227.34,231.63
614,SUCCESS,2,1,0.8,231.08,231.88
226,SUCCESS,3,4,0.57,231.34,231.91
617,SUCCESS,2,1,0.4,231.88,232.28
284,SUCCESS,2,2,5.82,226.57,232.39
286,SUCCESS,2,2,0.57,232.39,232.96
618,SUCCESS,2,1,0.8,232.28,233.08
621,SUCCESS,2,1,0.4,233.08,233.48
290,SUCCESS,2,2,0.63,232.96,233.59
294,SUCCESS,2,2,0.57,233.59,234.16
319,SUCCESS,3,3,4.29,231.63,235.91
231,SUCCESS,3,4,4.29,231.91,236.2
233,SUCCESS,3,4,0.29,236.2,236.49
234,SUCCESS,3,4,0.57,236.49,237.06
295,SUCCESS,2,2,4.29,234.16,238.45
235,SUCCESS,3,4,4.29,237.06,241.34
632,SUCCESS,2,1,8,233.48,241.48
320,SUCCESS,3,3,5.71,235.91,241.63
321,SUCCESS,3,3,0.29,241.63,241.91
303,SUCCESS,2,2,4.28,238.45,242.73
310,SUCCESS,2,2,0.57,242.73,243.31
239,SUCCESS,3,4,4.29,241.34,245.63
323,SUCCESS,3,3,4.29,241.91,246.2
325,SUCCESS,3,3,0.29,246.2,246.49
312,SUCCESS,2,2,5.71,243.31,249.02
640,SUCCESS,2,1,8,241.48,249.48
314,SUCCESS,2,2,0.57,249.02,249.59
654,SUCCESS,2,1,0.8,249.48,250.28
327,SUCCESS,3,3,4.29,246.49,250.77
666,SUCCESS,2,1,0.8,250.28,251.08
240,SUCCESS,3,4,5.71,245.63,251.34
242,SUCCESS,3,4,0.57,251.34,251.91
316,SUCCESS,2,2,5.71,249.59,255.31
247,SUCCESS,3,4,4.29,251.91,256.2
340,SUCCESS,3,3,5.71,250.77,256.49
341,SUCCESS,3,3,0.29,256.49,256.77
679,SUCCESS,2,1,6,251.08,257.08
686,SUCCESS,2,1,0.8,257.08,257.88
690,SUCCESS,2,1,0.8,257.88,258.68
251,SUCCESS,3,4,4.29,256.2,260.49
253,SUCCESS,3,4,0.29,260.49,260.77
324,SUCCESS,2,2,5.71,255.31,261.02
343,SUCCESS,3,3,4.29,256.77,261.06
329,SUCCESS,2,2,0.29,261.02,261.3
345,SUCCESS,3,3,0.29,261.06,261.34
330,SUCCESS,2,2,0.57,261.3,261.88
346,SUCCESS,3,3,0.57,261.34,261.91
691,SUCCESS,2,1,6,258.68,264.68
347,SUCCESS,3,3,4.29,261.91,266.2
256,SUCCESS,3,4,5.71,260.77,266.49
257,SUCCESS,3,4,0.29,266.49,266.77
258,SUCCESS,3,4,0.57,266.77,267.34
332,SUCCESS,2,2,5.71,261.88,267.59
333,SUCCESS,2,2,0.29,267.59,267.88
337,SUCCESS,2,2,0.29,267.88,268.16
338,SUCCESS,2,2,0.57,268.16,268.73
259,SUCCESS,3,4,4.29,267.34,271.63
348,SUCCESS,3,3,5.71,266.2,271.91
350,SUCCESS,3,3,0.57,271.91,272.49
692,SUCCESS,2,1,8,264.68,272.68
344,SUCCESS,2,2,5.71,268.73,274.45
349,SUCCESS,2,2,0.29,274.45,274.73
354,SUCCESS,2,2,0.57,274.73,275.3
359,SUCCESS,3,3,4.29,272.49,276.77
361,SUCCESS,3,3,0.29,276.77,277.06
260,SUCCESS,3,4,5.71,271.63,277.34
261,SUCCESS,3,4,0.29,277.34,277.63
269,SUCCESS,3,4,0.29,277.63,277.91
270,SUCCESS,3,4,0.57,277.91,278.49
711,SUCCESS,2,1,6,272.68,278.68
360,SUCCESS,2,2,5.71,275.3,281.02
373,SUCCESS,2,2,0.29,281.02,281.3
363,SUCCESS,3,3,4.29,277.06,281.34
275,SUCCESS,3,4,4.29,278.49,282.77
278,SUCCESS,3,4,0.57,282.77,283.34
281,SUCCESS,3,4,0.29,283.34,283.63
375,SUCCESS,2,2,4.29,281.3,285.59
712,SUCCESS,2,1,8,278.68,286.67
364,SUCCESS,3,3,5.71,281.34,287.06
365,SUCCESS,3,3,0.29,287.06,287.34
369,SUCCESS,3,3,0.29,287.34,287.63
377,SUCCESS,3,3,0.29,287.63,287.91
287,SUCCESS,3,4,4.29,283.63,287.91
376,SUCCESS,2,2,5.71,285.59,291.3
382,SUCCESS,2,2,0.57,291.3,291.87
385,SUCCESS,2,2,0.29,291.87,292.16
387,SUCCESS,3,3,4.29,287.91,292.2
389,SUCCESS,2,2,0.29,292.16,292.44
719,SUCCESS,2,1,6,286.67,292.67
394,SUCCESS,2,2,0.57,292.44,293.02
749,SUCCESS,2,1,0.45,292.67,293.13
292,SUCCESS,3,4,5.71,287.91,293.63
293,SUCCESS,3,4,0.29,293.63,293.91
305,SUCCESS,3,4,0.29,293.91,294.2
306,SUCCESS,3,4,0.57,294.2,294.77
399,SUCCESS,2,2,4.29,293.02,297.3
402,SUCCESS,2,2,0.57,297.3,297.87
392,SUCCESS,3,3,5.71,292.2,297.91
406,SUCCESS,2,2,0.57,297.87,298.44
307,SUCCESS,3,4,4.29,294.77,299.06
768,SUCCESS,2,1,8,293.13,301.12
395,SUCCESS,3,3,4.29,297.91,302.2
407,SUCCESS,2,2,4.29,298.44,302.73
409,SUCCESS,2,2,0.29,302.73,303.02
410,SUCCESS,2,2,0.57,303.02,303.59
308,SUCCESS,3,4,5.71,299.06,304.77
403,SUCCESS,3,3,4.29,302.2,306.49
311,SUCCESS,3,4,4.29,304.77,309.06
788,SUCCESS,2,1,8,301.12,309.12
424,SUCCESS,2,2,5.71,303.59,309.3
317,SUCCESS,3,4,0.29,309.06,309.34
789,SUCCESS,2,1,0.4,309.12,309.52
322,SUCCESS,3,4,0.57,309.34,309.91
790,SUCCESS,2,1,0.8,309.52,310.32
794,SUCCESS,2,1,0.8,310.32,311.12
802,SUCCESS,2,1,0.8,311.12,311.92
408,SUCCESS,3,3,5.71,306.49,312.2
806,SUCCESS,2,1,0.8,311.92,312.72
414,SUCCESS,3,3,0.57,312.2,312.77
418,SUCCESS,3,3,0.57,312.77,313.34
810,SUCCESS,2,1,0.8,312.72,313.52
421,SUCCESS,3,3,0.29,313.34,313.63
431,SUCCESS,2,2,4.33,309.3,313.63
425,SUCCESS,3,3,0.29,313.63,313.91
441,SUCCESS,2,2,0.29,313.63,313.92
817,SUCCESS,2,1,0.51,313.52,314.03
331,SUCCESS,3,4,4.29,309.91,314.2
434,SUCCESS,3,3,0.57,313.91,314.49
442,SUCCESS,2,2,0.57,313.92,314.49
334,SUCCESS,3,4,0.57,314.2,314.77
894,SUCCESS,2,1,0.8,314.03,314.83
451,SUCCESS,2,2,4.29,314.49,318.77
436,SUCCESS,3,3,5.71,314.49,320.2
437,SUCCESS,3,3,0.29,320.2,320.49
336,SUCCESS,3,4,5.71,314.77,320.49
900,SUCCESS,2,1,8,314.83,322.83
452,SUCCESS,2,2,5.71,318.77,324.49
443,SUCCESS,3,3,4.29,320.49,324.77
339,SUCCESS,3,4,4.29,320.49,324.77
446,SUCCESS,3,3,0.57,324.77,325.34
342,SUCCESS,3,4,0.57,324.77,325.34
927,SUCCESS,2,1,6,322.83,328.83
447,SUCCESS,3,3,4.29,325.34,329.63
351,SUCCESS,3,4,4.29,325.34,329.63
453,SUCCESS,3,3,0.29,329.63,329.91
456,SUCCESS,2,2,5.71,324.49,330.2
457,SUCCESS,2,2,0.29,330.2,330.49
458,SUCCESS,2,2,0.57,330.49,331.06
462,SUCCESS,2,2,0.57,331.06,331.63
455,SUCCESS,3,3,4.29,329.91,334.2
935,SUCCESS,2,1,6,328.83,334.82
352,SUCCESS,3,4,5.71,329.63,335.34
353,SUCCESS,3,4,0.29,335.34,335.63
463,SUCCESS,2,2,4.29,331.63,335.92
464,SUCCESS,3,3,5.71,334.2,339.91
355,SUCCESS,3,4,4.29,335.63,339.91
477,SUCCESS,3,3,0.29,339.91,340.2
471,SUCCESS,2,2,4.29,335.92,340.2
478,SUCCESS,3,3,0.57,340.2,340.77
947,SUCCESS,2,1,6,334.82,340.82
954,SUCCESS,2,1,0.8,340.82,341.62
479,SUCCESS,3,3,4.29,340.77,345.06
482,SUCCESS,3,3,0.57,345.06,345.63
356,SUCCESS,3,4,5.71,339.91,345.63
357,SUCCESS,3,4,0.29,345.63,345.91
472,SUCCESS,2,2,5.71,340.2,345.92
358,SUCCESS,3,4,0.57,345.91,346.49
362,SUCCESS,3,4,0.57,346.49,347.06
366,SUCCESS,3,4,0.57,347.06,347.63
370,SUCCESS,3,4,0.57,347.63,348.2
964,SUCCESS,2,1,8,341.62,349.62
484,SUCCESS,3,3,5.71,345.63,351.34
476,SUCCESS,2,2,5.71,345.92,351.63
371,SUCCESS,3,4,4.29,348.2,352.49
492,SUCCESS,3,3,5.71,351.34,357.06
493,SUCCESS,3,3,0.29,357.06,357.34
480,SUCCESS,2,2,5.71,351.63,357.34
968,SUCCESS,2,1,8,349.62,357.62
489,SUCCESS,2,2,0.39,357.34,357.73
497,SUCCESS,2,2,0.29,357.73,358.02
372,SUCCESS,3,4,5.71,352.49,358.2
974,SUCCESS,2,1,0.8,357.62,358.42
374,SUCCESS,3,4,0.57,358.2,358.77
978,SUCCESS,2,1,0.8,358.42,359.22
378,SUCCESS,3,4,0.57,358.77,359.34
982,SUCCESS,2,1,0.8,359.22,360.02
496,SUCCESS,3,3,5.71,357.34,363.06
379,SUCCESS,3,4,4.29,359.34,363.63
500,SUCCESS,2,2,5.71,358.02,363.73
501,SUCCESS,2,2,0.29,363.73,364.02
505,SUCCESS,2,2,0.29,364.02,364.3
983,SUCCESS,2,1,6,360.02,366.02
997,SUCCESS,2,1,0.4,366.02,366.42
503,SUCCESS,3,3,4.29,363.06,367.34
507,SUCCESS,2,2,4.29,364.3,368.59
380,SUCCESS,3,4,5.71,363.63,369.34
508,SUCCESS,3,3,5.71,367.34,373.06
509,SUCCESS,3,3,0.29,373.06,373.34
383,SUCCESS,3,4,4.29,369.34,373.63
520,SUCCESS,2,2,5.71,368.59,374.3
1004,SUCCESS,2,1,8,366.42,374.42
526,SUCCESS,2,2,0.57,374.3,374.87
511,SUCCESS,3,3,4.29,373.34,377.63
388,SUCCESS,3,4,5.71,373.63,379.34
1019,SUCCESS,2,1,6,374.42,380.42
528,SUCCESS,2,2,5.71,374.87,380.59
1021,SUCCESS,2,1,0.4,380.42,380.82
1022,SUCCESS,2,1,0.8,380.82,381.62
512,SUCCESS,3,3,5.71,377.63,383.34
391,SUCCESS,3,4,4.29,379.34,383.63
393,SUCCESS,3,4,0.29,383.63,383.91
532,SUCCESS,2,2,5.71,380.59,386.3
538,SUCCESS,2,2,0.57,386.3,386.87
545,SUCCESS,2,2,0.29,386.87,387.16
565,SUCCESS,2,2,0.29,387.16,387.44
515,SUCCESS,3,3,4.29,383.34,387.63
573,SUCCESS,2,2,0.29,387.44,387.73
1024,SUCCESS,2,1,8,381.62,389.62
396,SUCCESS,3,4,5.71,383.91,389.63
397,SUCCESS,3,4,0.29,389.63,389.91
1026,SUCCESS,2,1,0.8,389.62,390.42
398,SUCCESS,3,4,0.57,389.91,390.49
1029,SUCCESS,2,1,0.4,390.42,390.82
523,SUCCESS,3,3,4.29,387.63,391.91
575,SUCCESS,2,2,4.29,387.73,392.02
525,SUCCESS,3,3,0.29,391.91,392.2
589,SUCCESS,2,2,0.29,392.02,392.3
590,SUCCESS,2,2,0.57,392.3,392.87
400,SUCCESS,3,4,5.71,390.49,396.2
527,SUCCESS,3,3,4.29,392.2,396.49
401,SUCCESS,3,4,0.29,396.2,396.49
529,SUCCESS,3,3,0.29,396.49,396.77
405,SUCCESS,3,4,0.29,396.49,396.77
1035,SUCCESS,2,1,6,390.82,396.82
591,SUCCESS,2,2,4.28,392.87,397.16
530,SUCCESS,3,3,0.57,396.77,397.34
593,SUCCESS,2,2,0.29,397.16,397.44
1038,SUCCESS,2,1,0.8,396.82,397.62
594,SUCCESS,2,2,0.57,397.44,398.01
411,SUCCESS,3,4,4.29,396.77,401.06
531,SUCCESS,3,3,4.29,397.34,401.63
596,SUCCESS,2,2,5.71,398.01,403.73
1048,SUCCESS,2,1,8,397.62,405.62
1074,SUCCESS,2,1,0.8,405.62,406.42
412,SUCCESS,3,4,5.71,401.06,406.77
413,SUCCESS,3,4,0.29,406.77,407.06
1078,SUCCESS,2,1,0.8,406.42,407.22
536,SUCCESS,3,3,5.71,401.63,407.34
600,SUCCESS,2,2,5.71,403.73,409.44
415,SUCCESS,3,4,4.29,407.06,411.34
539,SUCCESS,3,3,4.29,407.34,411.63
