CloudletID,STATUS,DatacenterID,VMID,Time,Start Time,Finish Time
138,SUCCESS,3,4,0.57,141.63,142.2
180,SUCCESS,3,3,5.71,139.63,145.34
259,SUCCESS,2,2,4.28,141.44,145.72
182,SUCCESS,3,3,0.57,145.34,145.91
331,SUCCESS,2,1,6,140.3,146.3
333,SUCCESS,2,1,0.4,146.3,146.7
334,SUCCESS,2,1,0.8,146.7,147.5
144,SUCCESS,3,4,5.71,142.2,147.91
146,SUCCESS,3,4,0.57,147.91,148.49
263,SUCCESS,2,2,4.28,145.72,150.01
183,SUCCESS,3,3,4.29,145.91,150.2
265,SUCCESS,2,2,0.29,150.01,150.29
186,SUCCESS,3,3,0.57,150.2,150.77
347,SUCCESS,2,1,6,147.5,153.49
1755,SUCCESS,2,0,12,141.77,153.77
377,SUCCESS,2,1,0.4,153.49,153.89
152,SUCCESS,3,4,5.71,148.49,154.2
267,SUCCESS,2,2,4.29,150.29,154.58
1766,SUCCESS,2,0,1.6,153.77,155.37
188,SUCCESS,3,3,5.71,150.77,156.49
155,SUCCESS,3,4,4.29,154.2,158.49
157,SUCCESS,3,4,0.29,158.49,158.77
383,SUCCESS,2,1,6,153.89,159.89
272,SUCCESS,2,2,5.71,154.58,160.29
385,SUCCESS,2,1,0.51,159.89,160.4
191,SUCCESS,3,3,4.29,156.49,160.77
389,SUCCESS,2,1,0.4,160.4,160.8
274,SUCCESS,2,2,0.62,160.29,160.91
159,SUCCESS,3,4,4.29,158.77,163.06
275,SUCCESS,2,2,4.29,160.91,165.2
278,SUCCESS,2,2,0.57,165.2,165.77
192,SUCCESS,3,3,5.71,160.77,166.49
415,SUCCESS,2,1,6,160.8,166.8
194,SUCCESS,3,3,0.57,166.49,167.06
163,SUCCESS,3,4,4.29,163.06,167.34
1827,SUCCESS,2,0,12,155.37,167.37
166,SUCCESS,3,4,0.57,167.34,167.91
169,SUCCESS,3,4,0.29,167.91,168.2
170,SUCCESS,3,4,0.57,168.2,168.77
279,SUCCESS,2,2,4.29,165.77,170.05
286,SUCCESS,2,2,0.57,170.05,170.62
195,SUCCESS,3,3,4.29,167.06,171.34
197,SUCCESS,3,3,0.29,171.34,171.63
423,SUCCESS,2,1,6,166.8,172.8
175,SUCCESS,3,4,4.29,168.77,173.06
292,SUCCESS,2,2,5.71,170.62,176.34
200,SUCCESS,3,3,5.71,171.63,177.34
179,SUCCESS,3,4,4.29,173.06,177.34
431,SUCCESS,2,1,6,172.8,178.8
1871,SUCCESS,2,0,12,167.37,179.37
1877,SUCCESS,2,0,0.8,179.37,180.17
207,SUCCESS,3,3,4.29,177.34,181.63
1886,SUCCESS,2,0,1.6,180.17,181.77
209,SUCCESS,3,3,0.29,181.63,181.91
296,SUCCESS,2,2,5.71,176.34,182.05
184,SUCCESS,3,4,5.71,177.34,183.06
185,SUCCESS,3,4,0.29,183.06,183.34
189,SUCCESS,3,4,0.29,183.34,183.63
190,SUCCESS,3,4,0.57,183.63,184.2
193,SUCCESS,3,4,0.29,184.2,184.49
435,SUCCESS,2,1,6,178.8,184.8
446,SUCCESS,2,1,0.8,184.8,185.6
212,SUCCESS,3,3,5.71,181.91,187.63
300,SUCCESS,2,2,5.71,182.05,187.77
213,SUCCESS,3,3,0.29,187.63,187.91
302,SUCCESS,2,2,0.57,187.77,188.34
196,SUCCESS,3,4,5.71,184.49,190.2
198,SUCCESS,3,4,0.57,190.2,190.77
219,SUCCESS,3,3,4.29,187.91,192.2
221,SUCCESS,3,3,0.29,192.2,192.49
456,SUCCESS,2,1,8,185.6,193.6
304,SUCCESS,2,2,5.71,188.34,194.05
309,SUCCESS,2,2,0.29,194.05,194.34
199,SUCCESS,3,4,4.29,190.77,195.06
206,SUCCESS,3,4,0.57,195.06,195.63
210,SUCCESS,3,4,0.57,195.63,196.2
1912,SUCCESS,2,0,16,181.77,197.76
224,SUCCESS,3,3,5.71,192.49,198.2
459,SUCCESS,2,1,6,193.6,199.6
312,SUCCESS,2,2,5.71,194.34,200.05
321,SUCCESS,2,2,0.29,200.05,200.34
462,SUCCESS,2,1,0.85,199.6,200.45
211,SUCCESS,3,4,4.29,196.2,200.49
322,SUCCESS,2,2,0.57,200.34,200.91
227,SUCCESS,3,3,4.29,198.2,202.49
215,SUCCESS,3,4,4.29,200.49,204.77
217,SUCCESS,3,4,0.29,204.77,205.06
323,SUCCESS,2,2,4.29,200.91,205.19
218,SUCCESS,3,4,0.57,205.06,205.63
463,SUCCESS,2,1,6,200.45,206.45
474,SUCCESS,2,1,0.8,206.45,207.25
505,SUCCESS,2,1,0.4,207.25,207.65
240,SUCCESS,3,3,5.71,202.49,208.2
245,SUCCESS,3,3,0.29,208.2,208.49
250,SUCCESS,3,3,0.57,208.49,209.06
253,SUCCESS,3,3,0.29,209.06,209.34
1919,SUCCESS,2,0,12,197.76,209.76
324,SUCCESS,2,2,5.71,205.19,210.91
220,SUCCESS,3,4,5.71,205.63,211.34
2058,SUCCESS,2,0,1.6,209.76,211.36
255,SUCCESS,3,3,4.29,209.34,213.63
507,SUCCESS,2,1,6,207.65,213.65
269,SUCCESS,3,3,0.29,213.63,213.91
273,SUCCESS,3,3,0.29,213.91,214.2
277,SUCCESS,3,3,0.29,214.2,214.49
281,SUCCESS,3,3,0.29,214.49,214.77
327,SUCCESS,2,2,4.29,210.91,215.19
329,SUCCESS,2,2,0.29,215.19,215.48
223,SUCCESS,3,4,4.29,211.34,215.63
330,SUCCESS,2,2,0.57,215.48,216.05
226,SUCCESS,3,4,0.57,215.63,216.2
283,SUCCESS,3,3,4.29,214.77,219.06
528,SUCCESS,2,1,8,213.65,221.64
332,SUCCESS,2,2,5.71,216.05,221.76
228,SUCCESS,3,4,5.71,216.2,221.91
533,SUCCESS,2,1,0.4,221.64,222.04
350,SUCCESS,2,2,0.57,221.76,222.34
284,SUCCESS,3,3,5.71,219.06,224.77
289,SUCCESS,3,3,0.29,224.77,225.06
290,SUCCESS,3,3,0.57,225.06,225.63
294,SUCCESS,3,3,0.57,225.63,226.2
231,SUCCESS,3,4,4.29,221.91,226.2
2264,SUCCESS,2,0,16,211.36,227.36
352,SUCCESS,2,2,5.71,222.34,228.05
2277,SUCCESS,2,0,0.8,227.36,228.16
354,SUCCESS,2,2,0.57,228.05,228.62
357,SUCCESS,2,2,0.29,228.62,228.91
358,SUCCESS,2,2,0.57,228.91,229.48
540,SUCCESS,2,1,8,222.04,230.04
295,SUCCESS,3,3,4.29,226.2,230.49
542,SUCCESS,2,1,0.8,230.04,230.84
298,SUCCESS,3,3,0.57,230.49,231.06
546,SUCCESS,2,1,0.8,230.84,231.64
232,SUCCESS,3,4,5.71,226.2,231.91
549,SUCCESS,2,1,0.4,231.64,232.04
367,SUCCESS,2,2,4.28,229.48,233.76
369,SUCCESS,2,2,0.29,233.76,234.05
370,SUCCESS,2,2,0.57,234.05,234.62
373,SUCCESS,2,2,0.29,234.62,234.91
299,SUCCESS,3,3,4.29,231.06,235.34
235,SUCCESS,3,4,4.29,231.91,236.2
567,SUCCESS,2,1,6,232.04,238.04
569,SUCCESS,2,1,0.4,238.04,238.44
303,SUCCESS,3,3,4.29,235.34,239.63
306,SUCCESS,3,3,0.57,239.63,240.2
380,SUCCESS,2,2,5.71,234.91,240.62
393,SUCCESS,2,2,0.29,240.62,240.9
398,SUCCESS,2,2,0.57,240.9,241.48
236,SUCCESS,3,4,5.71,236.2,241.91
410,SUCCESS,2,2,0.57,241.48,242.05
425,SUCCESS,2,2,0.29,242.05,242.33
238,SUCCESS,3,4,0.57,241.91,242.49
433,SUCCESS,2,2,0.29,242.33,242.62
2364,SUCCESS,2,0,16,228.16,244.16
571,SUCCESS,2,1,6,238.44,244.44
307,SUCCESS,3,3,4.29,240.2,244.49
2373,SUCCESS,2,0,0.8,244.16,244.96
586,SUCCESS,2,1,0.8,244.44,245.24
239,SUCCESS,3,4,4.29,242.49,246.77
443,SUCCESS,2,2,4.29,242.62,246.9
241,SUCCESS,3,4,0.29,246.77,247.06
311,SUCCESS,3,3,4.29,244.49,248.77
451,SUCCESS,2,2,4.29,246.9,251.19
248,SUCCESS,3,4,5.71,247.06,252.77
315,SUCCESS,3,3,4.29,248.77,253.06
249,SUCCESS,3,4,0.29,252.77,253.06
596,SUCCESS,2,1,8,245.24,253.24
597,SUCCESS,2,1,0.4,253.24,253.64
452,SUCCESS,2,2,5.71,251.19,256.9
453,SUCCESS,2,2,0.29,256.9,257.19
251,SUCCESS,3,4,4.29,253.06,257.34
458,SUCCESS,2,2,0.57,257.19,257.76
465,SUCCESS,2,2,0.29,257.76,258.05
469,SUCCESS,2,2,0.29,258.05,258.33
316,SUCCESS,3,3,5.71,253.06,258.77
318,SUCCESS,3,3,0.57,258.77,259.34
615,SUCCESS,2,1,6,253.64,259.64
326,SUCCESS,3,3,0.57,259.34,259.91
2428,SUCCESS,2,0,16,244.96,260.96
479,SUCCESS,2,2,4.28,258.33,262.62
252,SUCCESS,3,4,5.71,257.34,263.06
328,SUCCESS,3,3,5.71,259.91,265.63
620,SUCCESS,2,1,8,259.64,267.64
621,SUCCESS,2,1,0.4,267.64,268.04
484,SUCCESS,2,2,5.71,262.62,268.33
256,SUCCESS,3,4,5.71,263.06,268.77
486,SUCCESS,2,2,0.57,268.33,268.9
258,SUCCESS,3,4,0.57,268.77,269.34
490,SUCCESS,2,2,0.57,268.9,269.47
261,SUCCESS,3,4,0.29,269.34,269.63
335,SUCCESS,3,3,4.29,265.63,269.91
337,SUCCESS,3,3,0.29,269.91,270.2
262,SUCCESS,3,4,0.57,269.63,270.2
266,SUCCESS,3,4,0.57,270.2,270.77
2459,SUCCESS,2,0,12,260.96,272.96
491,SUCCESS,2,2,4.29,269.47,273.76
631,SUCCESS,2,1,6,268.04,274.04
493,SUCCESS,2,2,0.39,273.76,274.15
633,SUCCESS,2,1,0.4,274.04,274.44
339,SUCCESS,3,3,4.29,270.2,274.49
2838,SUCCESS,2,0,1.6,272.96,274.55
498,SUCCESS,2,2,0.57,274.15,274.72
268,SUCCESS,3,4,5.71,270.77,276.49
499,SUCCESS,2,2,4.29,274.72,279
501,SUCCESS,2,2,0.29,279,279.29
509,SUCCESS,2,2,0.29,279.29,279.58
510,SUCCESS,2,2,0.57,279.58,280.15
340,SUCCESS,3,3,5.71,274.49,280.2
514,SUCCESS,2,2,0.57,280.15,280.72
276,SUCCESS,3,4,5.71,276.49,282.2
636,SUCCESS,2,1,8,274.44,282.44
519,SUCCESS,2,2,4.29,280.72,285
521,SUCCESS,2,2,0.29,285,285.29
522,SUCCESS,2,2,0.57,285.29,285.86
344,SUCCESS,3,3,5.71,280.2,285.91
525,SUCCESS,2,2,0.29,285.86,286.15
345,SUCCESS,3,3,0.29,285.91,286.2
349,SUCCESS,3,3,0.29,286.2,286.49
2891,SUCCESS,2,0,12,274.55,286.55
534,SUCCESS,2,2,0.57,286.15,286.72
537,SUCCESS,2,2,0.29,286.72,287
541,SUCCESS,2,2,0.29,287,287.29
280,SUCCESS,3,4,5.71,282.2,287.91
647,SUCCESS,2,1,6,282.44,288.44
282,SUCCESS,3,4,0.57,287.91,288.49
285,SUCCESS,3,4,0.29,288.49,288.77
650,SUCCESS,2,1,0.8,288.44,289.24
653,SUCCESS,2,1,0.4,289.24,289.64
658,SUCCESS,2,1,0.8,289.64,290.44
351,SUCCESS,3,3,4.29,286.49,290.77
543,SUCCESS,2,2,4.28,287.29,291.57
550,SUCCESS,2,2,0.57,291.57,292.15
287,SUCCESS,3,4,4.29,288.77,293.06
355,SUCCESS,3,3,4.29,290.77,295.06
551,SUCCESS,2,2,4.29,292.15,296.43
683,SUCCESS,2,1,6.11,290.44,296.54
553,SUCCESS,2,2,0.29,296.43,296.72
288,SUCCESS,3,4,5.71,293.06,298.77
359,SUCCESS,3,3,4.29,295.06,299.34
361,SUCCESS,3,3,0.29,299.34,299.63
362,SUCCESS,3,3,0.57,299.63,300.2
366,SUCCESS,3,3,0.57,300.2,300.77
555,SUCCESS,2,2,4.29,296.72,301
2968,SUCCESS,2,0,16,286.55,302.55
291,SUCCESS,3,4,4.29,298.77,303.06
293,SUCCESS,3,4,0.29,303.06,303.34
297,SUCCESS,3,4,0.29,303.34,303.63
301,SUCCESS,3,4,0.29,303.63,303.91
305,SUCCESS,3,4,0.29,303.91,304.2
684,SUCCESS,2,1,8,296.54,304.54
368,SUCCESS,3,3,5.71,300.77,306.49
560,SUCCESS,2,2,5.71,301,306.72
566,SUCCESS,2,2,0.57,306.72,307.29
581,SUCCESS,2,2,0.29,307.29,307.57
590,SUCCESS,2,2,0.57,307.57,308.15
308,SUCCESS,3,4,5.71,304.2,309.91
310,SUCCESS,3,4,0.57,309.91,310.49
687,SUCCESS,2,1,6,304.54,310.54
313,SUCCESS,3,4,0.29,310.49,310.77
693,SUCCESS,2,1,0.4,310.54,310.94
713,SUCCESS,2,1,0.4,310.94,311.34
314,SUCCESS,3,4,0.57,310.77,311.34
372,SUCCESS,3,3,5.71,306.49,312.2
591,SUCCESS,2,2,4.29,308.15,312.43
374,SUCCESS,3,3,0.57,312.2,312.77
378,SUCCESS,3,3,0.57,312.77,313.34
319,SUCCESS,3,4,4.29,311.34,315.63
325,SUCCESS,3,4,0.29,315.63,315.91
603,SUCCESS,2,2,4.29,312.43,316.72
739,SUCCESS,2,1,6,311.34,317.34
746,SUCCESS,2,1,0.8,317.34,318.14
749,SUCCESS,2,1,0.4,318.14,318.54
384,SUCCESS,3,3,5.71,313.34,319.06
386,SUCCESS,3,3,0.57,319.06,319.63
336,SUCCESS,3,4,5.71,315.91,321.63
338,SUCCESS,3,4,0.57,321.63,322.2
604,SUCCESS,2,2,5.71,316.72,322.43
341,SUCCESS,3,4,0.29,322.2,322.49
605,SUCCESS,2,2,0.29,322.43,322.72
342,SUCCESS,3,4,0.57,322.49,323.06
755,SUCCESS,2,1,6,318.54,324.54
774,SUCCESS,2,1,0.8,324.54,325.34
392,SUCCESS,3,3,5.71,319.63,325.34
607,SUCCESS,2,2,4.28,322.72,327
343,SUCCESS,3,4,4.29,323.06,327.34
346,SUCCESS,3,4,0.57,327.34,327.91
395,SUCCESS,3,3,4.29,325.34,329.63
611,SUCCESS,2,2,4.29,327,331.29
779,SUCCESS,2,1,6.06,325.34,331.4
781,SUCCESS,2,1,0.4,331.4,331.8
793,SUCCESS,2,1,0.4,331.8,332.2
348,SUCCESS,3,4,5.71,327.91,333.63
353,SUCCESS,3,4,0.29,333.63,333.91
396,SUCCESS,3,3,5.71,329.63,335.34
397,SUCCESS,3,3,0.29,335.34,335.63
616,SUCCESS,2,2,5.71,331.29,337
622,SUCCESS,2,2,0.57,337,337.57
356,SUCCESS,3,4,5.71,333.91,339.63
399,SUCCESS,3,3,4.29,335.63,339.91
804,SUCCESS,2,1,8,332.2,340.2
401,SUCCESS,3,3,0.29,339.91,340.2
409,SUCCESS,3,3,0.29,340.2,340.49
841,SUCCESS,2,1,0.4,340.2,340.6
857,SUCCESS,2,1,0.4,340.6,341
414,SUCCESS,3,3,0.57,340.49,341.06
426,SUCCESS,3,3,0.57,341.06,341.63
627,SUCCESS,2,2,4.29,337.57,341.86
429,SUCCESS,3,3,0.29,341.63,341.91
360,SUCCESS,3,4,5.71,339.63,345.34
859,SUCCESS,2,1,6,341,347
628,SUCCESS,2,2,5.71,341.86,347.57
432,SUCCESS,3,3,5.71,341.91,347.63
630,SUCCESS,2,2,0.57,347.57,348.14
438,SUCCESS,3,3,0.57,347.63,348.2
442,SUCCESS,3,3,0.57,348.2,348.77
363,SUCCESS,3,4,4.29,345.34,349.63
871,SUCCESS,2,1,6,347,352.99
640,SUCCESS,2,2,5.71,348.14,353.86
641,SUCCESS,2,2,0.29,353.86,354.14
444,SUCCESS,3,3,5.71,348.77,354.49
450,SUCCESS,3,3,0.57,354.49,355.06
364,SUCCESS,3,4,5.71,349.63,355.34
454,SUCCESS,3,3,0.57,355.06,355.63
365,SUCCESS,3,4,0.29,355.34,355.63
891,SUCCESS,2,1,6,352.99,358.99
906,SUCCESS,2,1,0.8,358.99,359.79
648,SUCCESS,2,2,5.76,354.14,359.9
467,SUCCESS,3,3,4.29,355.63,359.91
371,SUCCESS,3,4,4.29,355.63,359.91
654,SUCCESS,2,2,0.57,359.9,360.47
478,SUCCESS,3,3,0.57,359.91,360.49
657,SUCCESS,2,2,0.29,360.47,360.76
375,SUCCESS,3,4,4.29,359.91,364.2
659,SUCCESS,2,2,4.29,360.76,365.05
662,SUCCESS,2,2,0.57,365.05,365.62
911,SUCCESS,2,1,6,359.79,365.79
480,SUCCESS,3,3,5.71,360.49,366.2
663,SUCCESS,2,2,4.29,365.62,369.9
376,SUCCESS,3,4,5.71,364.2,369.91
483,SUCCESS,3,3,4.29,366.2,370.49
920,SUCCESS,2,1,8,365.79,373.79
929,SUCCESS,2,1,0.4,373.79,374.19
379,SUCCESS,3,4,4.29,369.91,374.2
381,SUCCESS,3,4,0.29,374.2,374.49
934,SUCCESS,2,1,0.8,374.19,374.99
382,SUCCESS,3,4,0.57,374.49,375.06
664,SUCCESS,2,2,5.71,369.9,375.62
946,SUCCESS,2,1,0.8,374.99,375.79
492,SUCCESS,3,3,5.71,370.49,376.2
962,SUCCESS,2,1,0.8,375.79,376.59
