CloudletID,STATUS,DatacenterID,VMID,Time,Start Time,Finish Time
9,SUCCESS,4,5,0.29,0.5,0.79
17,SUCCESS,2,1,0.4,0.5,0.9
2,SUCCESS,3,4,0.57,0.5,1.07
10,SUCCESS,4,6,0.57,0.5,1.07
6,SUCCESS,6,9,0.57,0.5,1.07
1,SUCCESS,2,0,0.8,0.5,1.3
5,SUCCESS,3,4,0.29,1.07,1.36
33,SUCCESS,4,6,0.29,1.07,1.36
42,SUCCESS,4,6,0.57,1.36,1.93
54,SUCCESS,4,6,0.57,1.93,2.5
22,SUCCESS,2,0,1.6,1.3,2.9
70,SUCCESS,4,6,0.57,2.5,3.07
74,SUCCESS,4,6,0.57,3.07,3.64
11,SUCCESS,3,3,4.29,0.5,4.79
13,SUCCESS,3,3,0.29,4.79,5.07
19,SUCCESS,4,5,4.29,0.79,5.07
7,SUCCESS,3,4,4.29,1.36,5.64
18,SUCCESS,3,4,0.57,5.64,6.21
4,SUCCESS,2,2,5.71,0.5,6.21
0,SUCCESS,5,7,5.71,0.5,6.21
12,SUCCESS,5,8,5.71,0.5,6.21
29,SUCCESS,3,4,0.29,6.21,6.5
14,SUCCESS,2,2,0.57,6.21,6.79
8,SUCCESS,6,9,5.71,1.07,6.79
30,SUCCESS,3,4,0.57,6.5,7.07
26,SUCCESS,2,2,0.57,6.79,7.36
75,SUCCESS,4,6,4.29,3.64,7.93
78,SUCCESS,4,6,0.57,7.93,8.5
81,SUCCESS,4,6,0.29,8.5,8.79
36,SUCCESS,2,1,8,0.9,8.9
45,SUCCESS,2,1,0.4,8.9,9.3
15,SUCCESS,3,3,4.29,5.07,9.36
3,SUCCESS,5,7,4.29,6.21,10.5
20,SUCCESS,4,5,5.71,5.07,10.79
25,SUCCESS,5,7,0.29,10.5,10.79
37,SUCCESS,5,7,0.29,10.79,11.07
57,SUCCESS,5,7,0.29,11.07,11.36
35,SUCCESS,2,2,4.28,7.36,11.64
85,SUCCESS,2,2,0.29,11.64,11.93
24,SUCCESS,5,8,5.71,6.21,11.93
86,SUCCESS,2,2,0.57,11.93,12.5
16,SUCCESS,6,9,5.71,6.79,12.5
32,SUCCESS,3,4,5.71,7.07,12.79
21,SUCCESS,6,9,0.29,12.5,12.79
87,SUCCESS,4,6,4.29,8.79,13.07
38,SUCCESS,3,4,0.57,12.79,13.36
50,SUCCESS,3,4,0.57,13.36,13.93
53,SUCCESS,3,4,0.29,13.93,14.21
59,SUCCESS,2,0,12,2.9,14.9
28,SUCCESS,3,3,5.71,9.36,15.07
43,SUCCESS,4,5,4.29,10.79,15.07
51,SUCCESS,2,1,6,9.3,15.3
80,SUCCESS,5,7,5.71,11.36,17.07
23,SUCCESS,6,9,4.29,12.79,17.07
107,SUCCESS,4,6,4.29,13.07,17.36
48,SUCCESS,5,8,5.71,11.93,17.64
96,SUCCESS,2,2,5.71,12.5,18.21
79,SUCCESS,3,4,4.29,14.21,18.5
102,SUCCESS,2,2,0.57,18.21,18.78
39,SUCCESS,3,3,4.29,15.07,19.36
46,SUCCESS,3,3,0.57,19.36,19.93
60,SUCCESS,4,5,5.71,15.07,20.79
99,SUCCESS,2,1,6,15.3,21.3
62,SUCCESS,4,5,0.57,20.79,21.36
27,SUCCESS,6,9,4.29,17.07,21.36
101,SUCCESS,2,1,0.4,21.3,21.7
125,SUCCESS,2,1,0.4,21.7,22.1
91,SUCCESS,3,4,4.29,18.5,22.79
88,SUCCESS,5,7,5.71,17.07,22.79
111,SUCCESS,2,2,4.29,18.78,23.07
116,SUCCESS,4,6,5.71,17.36,23.07
113,SUCCESS,2,2,0.29,23.07,23.36
56,SUCCESS,5,8,5.71,17.64,23.36
130,SUCCESS,4,6,0.57,23.07,23.64
133,SUCCESS,4,6,0.29,23.64,23.93
58,SUCCESS,5,8,0.57,23.36,23.93
134,SUCCESS,4,6,0.57,23.93,24.5
31,SUCCESS,6,9,4.29,21.36,25.64
52,SUCCESS,3,3,5.71,19.93,25.64
34,SUCCESS,6,9,0.57,25.64,26.21
66,SUCCESS,3,3,0.57,25.64,26.21
63,SUCCESS,2,0,12,14.9,26.9
76,SUCCESS,4,5,5.71,21.36,27.07
95,SUCCESS,5,7,4.29,22.79,27.07
191,SUCCESS,2,2,4.29,23.36,27.64
82,SUCCESS,4,5,0.57,27.07,27.64
89,SUCCESS,4,5,0.29,27.64,27.93
67,SUCCESS,5,8,4.29,23.93,28.21
104,SUCCESS,3,4,5.71,22.79,28.5
97,SUCCESS,5,8,0.29,28.21,28.5
114,SUCCESS,3,4,0.57,28.5,29.07
117,SUCCESS,3,4,0.29,29.07,29.36
146,SUCCESS,3,4,0.57,29.36,29.93
140,SUCCESS,2,1,8,22.1,30.1
160,SUCCESS,4,6,5.71,24.5,30.21
161,SUCCESS,4,6,0.29,30.21,30.5
162,SUCCESS,4,6,0.57,30.5,31.07
119,SUCCESS,5,7,4.29,27.07,31.36
174,SUCCESS,4,6,0.57,31.07,31.64
199,SUCCESS,2,2,4.28,27.64,31.93
40,SUCCESS,6,9,5.71,26.21,31.93
68,SUCCESS,3,3,5.71,26.21,31.93
126,SUCCESS,5,7,0.57,31.36,31.93
41,SUCCESS,6,9,0.29,31.93,32.21
69,SUCCESS,3,3,0.29,31.93,32.21
202,SUCCESS,2,2,0.57,31.93,32.5
205,SUCCESS,2,2,0.29,32.5,32.78
209,SUCCESS,2,2,0.29,32.78,33.07
108,SUCCESS,4,5,5.71,27.93,33.64
109,SUCCESS,4,5,0.29,33.64,33.93
112,SUCCESS,5,8,5.71,28.5,34.21
118,SUCCESS,5,8,0.57,34.21,34.79
122,SUCCESS,5,8,0.57,34.79,35.36
129,SUCCESS,5,8,0.29,35.36,35.64
148,SUCCESS,3,4,5.71,29.93,35.64
163,SUCCESS,2,1,6,30.1,36.1
150,SUCCESS,3,4,0.57,35.64,36.21
153,SUCCESS,3,4,0.29,36.21,36.5
176,SUCCESS,4,6,5.71,31.64,37.36
128,SUCCESS,5,7,5.71,31.93,37.64
44,SUCCESS,6,9,5.71,32.21,37.93
72,SUCCESS,3,3,5.71,32.21,37.93
186,SUCCESS,4,6,0.57,37.36,37.93
142,SUCCESS,5,7,0.57,37.64,38.21
73,SUCCESS,3,3,0.29,37.93,38.21
145,SUCCESS,5,7,0.29,38.21,38.5
77,SUCCESS,3,3,0.29,38.21,38.5
198,SUCCESS,4,6,0.57,37.93,38.5
232,SUCCESS,2,2,5.71,33.07,38.78
83,SUCCESS,2,0,12,26.9,38.89
261,SUCCESS,2,2,0.28,38.78,39.07
166,SUCCESS,5,7,0.57,38.5,39.07
90,SUCCESS,3,3,0.57,38.5,39.07
218,SUCCESS,4,6,0.57,38.5,39.07
193,SUCCESS,5,7,0.29,39.07,39.36
93,SUCCESS,3,3,0.29,39.07,39.36
120,SUCCESS,4,5,5.71,33.93,39.64
106,SUCCESS,3,3,0.57,39.36,39.93
110,SUCCESS,3,3,0.57,39.93,40.5
137,SUCCESS,3,3,0.29,40.5,40.79
136,SUCCESS,5,8,5.71,35.64,41.36
141,SUCCESS,5,8,0.29,41.36,41.64
203,SUCCESS,2,1,6,36.1,42.1
156,SUCCESS,3,4,5.71,36.5,42.21
47,SUCCESS,6,9,4.29,37.93,42.21
213,SUCCESS,2,1,0.4,42.1,42.5
49,SUCCESS,6,9,0.29,42.21,42.5
291,SUCCESS,2,2,4.29,39.07,43.35
227,SUCCESS,4,6,4.29,39.07,43.36
297,SUCCESS,2,2,0.29,43.35,43.64
249,SUCCESS,4,6,0.29,43.36,43.64
313,SUCCESS,2,2,0.29,43.64,43.92
123,SUCCESS,4,5,4.29,39.64,43.93
151,SUCCESS,3,3,4.29,40.79,45.07
220,SUCCESS,5,7,5.71,39.36,45.07
158,SUCCESS,3,3,0.57,45.07,45.64
143,SUCCESS,5,8,4.29,41.64,45.93
149,SUCCESS,5,8,0.29,45.93,46.21
159,SUCCESS,3,4,4.29,42.21,46.5
169,SUCCESS,3,4,0.29,46.5,46.79
55,SUCCESS,6,9,4.29,42.5,46.79
177,SUCCESS,3,4,0.29,46.79,47.07
61,SUCCESS,6,9,0.29,46.79,47.07
210,SUCCESS,3,4,0.57,47.07,47.64
131,SUCCESS,4,5,4.29,43.93,48.21
256,SUCCESS,4,6,5.71,43.64,49.36
324,SUCCESS,2,2,5.71,43.92,49.64
258,SUCCESS,4,6,0.57,49.36,49.93
248,SUCCESS,2,1,8,42.5,50.49
274,SUCCESS,4,6,0.57,49.93,50.5
224,SUCCESS,5,7,5.71,45.07,50.79
265,SUCCESS,2,1,0.4,50.49,50.89
309,SUCCESS,2,1,0.4,50.89,51.29
172,SUCCESS,3,3,5.71,45.64,51.36
234,SUCCESS,5,7,0.57,50.79,51.36
211,SUCCESS,3,4,4.29,47.64,51.93
164,SUCCESS,5,8,5.71,46.21,51.93
64,SUCCESS,6,9,5.71,47.07,52.79
65,SUCCESS,6,9,0.29,52.79,53.07
132,SUCCESS,4,5,5.71,48.21,53.93
92,SUCCESS,2,0,16,38.89,54.89
328,SUCCESS,2,2,5.71,49.64,55.35
337,SUCCESS,2,2,0.29,55.35,55.64
179,SUCCESS,3,3,4.29,51.36,55.64
345,SUCCESS,2,2,0.29,55.64,55.92
288,SUCCESS,4,6,5.71,50.5,56.21
98,SUCCESS,2,0,1.6,54.89,56.49
305,SUCCESS,4,6,0.29,56.21,56.5
333,SUCCESS,4,6,0.29,56.5,56.79
240,SUCCESS,5,7,5.71,51.36,57.07
335,SUCCESS,2,1,6,51.29,57.29
71,SUCCESS,6,9,4.29,53.07,57.36
216,SUCCESS,3,4,5.71,51.93,57.64
246,SUCCESS,5,7,0.57,57.07,57.64
168,SUCCESS,5,8,5.71,51.93,57.64
194,SUCCESS,5,8,0.57,57.64,58.21
135,SUCCESS,4,5,4.29,53.93,58.21
138,SUCCESS,4,5,0.57,58.21,58.79
351,SUCCESS,2,2,4.29,55.92,60.21
353,SUCCESS,2,2,0.29,60.21,60.49
357,SUCCESS,2,2,0.29,60.49,60.78
343,SUCCESS,4,6,4.29,56.79,61.07
358,SUCCESS,2,2,0.57,60.78,61.35
180,SUCCESS,3,3,5.71,55.64,61.36
366,SUCCESS,2,2,0.57,61.35,61.92
219,SUCCESS,3,4,4.29,57.64,61.93
397,SUCCESS,2,2,0.29,61.92,62.21
221,SUCCESS,3,4,0.29,61.93,62.21
229,SUCCESS,3,4,0.29,62.21,62.5
147,SUCCESS,4,5,4.29,58.79,63.07
84,SUCCESS,6,9,5.71,57.36,63.07
260,SUCCESS,5,7,5.71,57.64,63.36
154,SUCCESS,4,5,0.57,63.07,63.64
94,SUCCESS,6,9,0.57,63.07,63.64
266,SUCCESS,5,7,0.57,63.36,63.93
196,SUCCESS,5,8,5.71,58.21,63.93
170,SUCCESS,4,5,0.57,63.64,64.21
270,SUCCESS,5,7,0.57,63.93,64.5
336,SUCCESS,2,1,8,57.29,65.29
187,SUCCESS,3,3,4.29,61.36,65.64
341,SUCCESS,2,1,0.4,65.29,65.69
243,SUCCESS,3,4,4.29,62.5,66.79
356,SUCCESS,4,6,5.71,61.07,66.79
400,SUCCESS,2,2,5.71,62.21,67.92
103,SUCCESS,2,0,12,56.49,68.49
171,SUCCESS,4,5,4.29,64.21,68.5
181,SUCCESS,4,5,0.29,68.5,68.79
185,SUCCESS,4,5,0.29,68.79,69.07
100,SUCCESS,6,9,5.71,63.64,69.36
204,SUCCESS,5,8,5.71,63.93,69.64
105,SUCCESS,6,9,0.29,69.36,69.64
280,SUCCESS,5,7,5.71,64.5,70.21
214,SUCCESS,5,8,0.57,69.64,70.21
226,SUCCESS,5,8,0.57,70.21,70.79
247,SUCCESS,3,4,4.29,66.79,71.07
230,SUCCESS,5,8,0.57,70.79,71.36
188,SUCCESS,3,3,5.71,65.64,71.36
360,SUCCESS,4,6,5.71,66.79,72.5
361,SUCCESS,4,6,0.29,72.5,72.79
365,SUCCESS,4,6,0.29,72.79,73.07
207,SUCCESS,4,5,4.29,69.07,73.36
416,SUCCESS,2,2,5.71,67.92,73.64
372,SUCCESS,2,1,8.05,65.69,73.75
115,SUCCESS,6,9,4.29,69.64,73.93
121,SUCCESS,6,9,0.29,73.93,74.21
251,SUCCESS,3,4,4.29,71.07,75.36
231,SUCCESS,5,8,4.29,71.36,75.64
284,SUCCESS,5,7,5.71,70.21,75.93
233,SUCCESS,5,8,0.29,75.64,75.93
200,SUCCESS,3,3,5.71,71.36,77.07
217,SUCCESS,3,3,0.29,77.07,77.36
237,SUCCESS,3,3,0.29,77.36,77.64
215,SUCCESS,4,5,4.29,73.36,77.64
427,SUCCESS,2,2,4.29,73.64,77.92
437,SUCCESS,2,2,0.29,77.92,78.21
242,SUCCESS,3,3,0.57,77.64,78.21
453,SUCCESS,2,2,0.29,78.21,78.49
245,SUCCESS,3,3,0.29,78.21,78.5
368,SUCCESS,4,6,5.71,73.07,78.79
470,SUCCESS,2,2,0.57,78.49,79.07
255,SUCCESS,3,4,4.29,75.36,79.64
124,SUCCESS,6,9,5.71,74.21,79.93
287,SUCCESS,5,7,4.29,75.93,80.21
235,SUCCESS,5,8,4.29,75.93,80.21
127,SUCCESS,2,0,12,68.49,80.49
301,SUCCESS,5,7,0.29,80.21,80.5
384,SUCCESS,2,1,8,73.75,81.75
223,SUCCESS,4,5,4.29,77.64,81.93
241,SUCCESS,4,5,0.29,81.93,82.21
371,SUCCESS,4,6,4.29,78.79,83.07
263,SUCCESS,3,4,4.29,79.64,83.93
252,SUCCESS,3,3,5.71,78.5,84.21
269,SUCCESS,3,4,0.29,83.93,84.21
139,SUCCESS,6,9,4.29,79.93,84.21
257,SUCCESS,3,3,0.29,84.21,84.5
293,SUCCESS,3,4,0.29,84.21,84.5
476,SUCCESS,2,2,5.71,79.07,84.78
294,SUCCESS,3,4,0.57,84.5,85.07
236,SUCCESS,5,8,5.71,80.21,85.93
332,SUCCESS,5,7,5.71,80.5,86.21
238,SUCCESS,5,8,0.57,85.93,86.5
259,SUCCESS,4,5,4.29,82.21,86.5
254,SUCCESS,5,8,0.57,86.5,87.07
282,SUCCESS,4,5,0.57,86.5,87.07
383,SUCCESS,4,6,4.29,83.07,87.36
398,SUCCESS,4,6,0.57,87.36,87.93
406,SUCCESS,4,6,0.57,87.93,88.5
491,SUCCESS,2,2,4.29,84.78,89.07
295,SUCCESS,3,4,4.29,85.07,89.36
432,SUCCESS,2,1,8,81.75,89.75
144,SUCCESS,6,9,5.71,84.21,89.93
268,SUCCESS,3,3,5.71,84.5,90.21
450,SUCCESS,2,1,0.8,89.75,90.55
267,SUCCESS,5,8,4.29,87.07,91.36
283,SUCCESS,4,5,4.29,87.07,91.36
340,SUCCESS,5,7,5.71,86.21,91.93
155,SUCCESS,2,0,12,80.49,92.49
350,SUCCESS,5,7,0.57,91.93,92.5
407,SUCCESS,4,6,4.29,88.5,92.79
413,SUCCESS,4,6,0.29,92.79,93.07
173,SUCCESS,2,0,0.8,92.49,93.29
311,SUCCESS,3,4,4.29,89.36,93.64
317,SUCCESS,3,4,0.29,93.64,93.93
492,SUCCESS,2,2,5.71,89.07,94.78
497,SUCCESS,2,2,0.29,94.78,95.06
510,SUCCESS,2,2,0.57,95.06,95.64
152,SUCCESS,6,9,5.71,89.93,95.64
275,SUCCESS,5,8,4.29,91.36,95.64
157,SUCCESS,6,9,0.29,95.64,95.93
304,SUCCESS,3,3,5.71,90.21,95.93
278,SUCCESS,5,8,0.57,95.64,96.21
165,SUCCESS,6,9,0.29,95.93,96.21
281,SUCCESS,5,8,0.29,96.21,96.5
326,SUCCESS,3,3,0.57,95.93,96.5
463,SUCCESS,2,1,6,90.55,96.54
359,SUCCESS,5,7,4.29,92.5,96.79
285,SUCCESS,5,8,0.29,96.5,96.79
329,SUCCESS,3,3,0.29,96.5,96.79
292,SUCCESS,4,5,5.71,91.36,97.07
466,SUCCESS,2,1,0.8,96.54,97.34
290,SUCCESS,5,8,0.57,96.79,97.36
330,SUCCESS,3,3,0.57,96.79,97.36
521,SUCCESS,2,1,0.4,97.34,97.74
550,SUCCESS,2,1,0.8,97.74,98.54
428,SUCCESS,4,6,5.71,93.07,98.79
566,SUCCESS,2,1,0.8,98.54,99.34
438,SUCCESS,4,6,0.57,98.79,99.36
320,SUCCESS,3,4,5.71,93.93,99.64
461,SUCCESS,4,6,0.29,99.36,99.64
469,SUCCESS,4,6,0.29,99.64,99.93
485,SUCCESS,4,6,0.29,99.93,100.21
167,SUCCESS,6,9,4.29,96.21,100.5
498,SUCCESS,4,6,0.57,100.21,100.79
501,SUCCESS,4,6,0.29,100.79,101.07
516,SUCCESS,2,2,5.71,95.64,101.35
299,SUCCESS,5,8,4.29,97.36,101.64
331,SUCCESS,3,3,4.29,97.36,101.64
334,SUCCESS,3,3,0.57,101.64,102.21
364,SUCCESS,5,7,5.71,96.79,102.5
354,SUCCESS,3,3,0.57,102.21,102.79
296,SUCCESS,4,5,5.71,97.07,102.79
390,SUCCESS,5,7,0.57,102.5,103.07
323,SUCCESS,3,4,4.29,99.64,103.93
175,SUCCESS,6,9,4.29,100.5,104.79
591,SUCCESS,2,1,6,99.34,105.34
178,SUCCESS,6,9,0.57,104.79,105.36
531,SUCCESS,2,2,4.29,101.35,105.64
182,SUCCESS,6,9,0.57,105.36,105.93
307,SUCCESS,5,8,4.29,101.64,105.93
534,SUCCESS,2,2,0.57,105.64,106.21
549,SUCCESS,2,2,0.29,106.21,106.49
318,SUCCESS,5,8,0.57,105.93,106.5
321,SUCCESS,5,8,0.29,106.5,106.79
508,SUCCESS,4,6,5.71,101.07,106.79
355,SUCCESS,3,3,4.29,102.79,107.07
369,SUCCESS,3,3,0.29,107.07,107.36
395,SUCCESS,5,7,4.29,103.07,107.36
514,SUCCESS,4,6,0.57,106.79,107.36
401,SUCCESS,5,7,0.29,107.36,107.64
370,SUCCESS,3,3,0.57,107.36,107.93
526,SUCCESS,4,6,0.57,107.36,107.93
327,SUCCESS,3,4,4.29,103.93,108.21
300,SUCCESS,4,5,5.71,102.79,108.5
542,SUCCESS,4,6,0.57,107.93,108.5
346,SUCCESS,3,4,0.57,108.21,108.79
302,SUCCESS,4,5,0.57,108.5,109.07
184,SUCCESS,2,0,16,93.29,109.29
