CloudletID,STATUS,DatacenterID,VMID,Time,Start Time,Finish Time
1,SUCCESS,3,4,0.29,0.2,0.49
25,SUCCESS,2,0,0.8,0.2,1
2,SUCCESS,3,4,0.57,0.49,1.06
34,SUCCESS,2,0,1.6,1,2.6
3,SUCCESS,3,4,4.29,1.06,5.34
5,SUCCESS,3,4,0.29,5.34,5.63
0,SUCCESS,3,3,5.71,0.2,5.91
12,SUCCESS,2,2,5.71,0.2,5.91
6,SUCCESS,3,4,0.57,5.63,6.2
13,SUCCESS,2,2,0.29,5.91,6.2
4,SUCCESS,2,1,8,0.2,8.2
9,SUCCESS,2,1,0.4,8.2,8.6
7,SUCCESS,3,3,4.29,5.91,10.2
15,SUCCESS,2,2,4.29,6.2,10.49
8,SUCCESS,3,4,5.71,6.2,11.91
10,SUCCESS,3,4,0.57,11.91,12.49
14,SUCCESS,3,4,0.57,12.49,13.06
18,SUCCESS,3,4,0.57,13.06,13.63
22,SUCCESS,3,4,0.57,13.63,14.2
11,SUCCESS,3,3,4.29,10.2,14.49
35,SUCCESS,2,0,12,2.6,14.6
27,SUCCESS,2,1,6.11,8.6,14.71
17,SUCCESS,3,3,0.29,14.49,14.77
41,SUCCESS,2,1,0.4,14.71,15.11
61,SUCCESS,2,0,0.8,14.6,15.4
16,SUCCESS,2,2,5.71,10.49,16.2
26,SUCCESS,2,2,0.57,16.2,16.77
62,SUCCESS,2,0,1.6,15.4,17
23,SUCCESS,3,4,4.29,14.2,18.49
70,SUCCESS,2,0,1.6,17,18.6
19,SUCCESS,3,3,4.29,14.77,19.06
59,SUCCESS,2,1,6,15.11,21.11
32,SUCCESS,2,2,5.71,16.77,22.48
33,SUCCESS,2,2,0.29,22.48,22.77
28,SUCCESS,3,4,5.71,18.49,24.2
20,SUCCESS,3,3,5.71,19.06,24.77
30,SUCCESS,3,4,0.57,24.2,24.77
21,SUCCESS,3,3,0.29,24.77,25.06
43,SUCCESS,2,2,4.29,22.77,27.06
50,SUCCESS,2,2,0.57,27.06,27.63
31,SUCCESS,3,4,4.29,24.77,29.06
64,SUCCESS,2,1,8,21.11,29.11
66,SUCCESS,2,1,0.8,29.11,29.91
24,SUCCESS,3,3,5.71,25.06,30.77
29,SUCCESS,3,3,0.29,30.77,31.06
38,SUCCESS,3,3,0.57,31.06,31.63
71,SUCCESS,2,2,4.29,27.63,31.91
74,SUCCESS,2,2,0.57,31.91,32.48
112,SUCCESS,2,0,16,18.6,34.59
36,SUCCESS,3,4,5.71,29.06,34.77
37,SUCCESS,3,4,0.29,34.77,35.06
67,SUCCESS,2,1,6,29.91,35.91
39,SUCCESS,3,3,4.29,31.63,35.91
42,SUCCESS,3,3,0.57,35.91,36.49
82,SUCCESS,2,1,0.8,35.91,36.71
79,SUCCESS,2,2,4.33,32.48,36.82
81,SUCCESS,2,2,0.29,36.82,37.1
85,SUCCESS,2,2,0.29,37.1,37.39
90,SUCCESS,2,1,0.8,36.71,37.51
47,SUCCESS,3,3,4.29,36.49,40.77
40,SUCCESS,3,4,5.71,35.06,40.77
53,SUCCESS,3,3,0.29,40.77,41.06
87,SUCCESS,2,2,4.29,37.39,41.67
107,SUCCESS,2,1,6,37.51,43.51
122,SUCCESS,2,1,0.8,43.51,44.31
55,SUCCESS,3,3,4.29,41.06,45.34
44,SUCCESS,3,4,5.71,40.77,46.49
119,SUCCESS,2,0,12,34.59,46.59
45,SUCCESS,3,4,0.29,46.49,46.77
46,SUCCESS,3,4,0.57,46.77,47.34
141,SUCCESS,2,0,0.8,46.59,47.39
92,SUCCESS,2,2,5.71,41.67,47.39
94,SUCCESS,2,2,0.57,47.39,47.96
98,SUCCESS,2,2,0.57,47.96,48.53
135,SUCCESS,2,1,6,44.31,50.31
145,SUCCESS,2,1,0.4,50.31,50.71
56,SUCCESS,3,3,5.71,45.34,51.06
58,SUCCESS,3,3,0.57,51.06,51.63
99,SUCCESS,2,2,4.28,48.53,52.81
48,SUCCESS,3,4,5.71,47.34,53.06
49,SUCCESS,3,4,0.29,53.06,53.34
60,SUCCESS,3,3,5.71,51.63,57.34
65,SUCCESS,3,3,0.29,57.34,57.63
51,SUCCESS,3,4,4.29,53.34,57.63
100,SUCCESS,2,2,5.71,52.81,58.53
156,SUCCESS,2,1,8,50.71,58.7
111,SUCCESS,2,2,4.28,58.53,62.81
72,SUCCESS,3,3,5.71,57.63,63.34
52,SUCCESS,3,4,5.71,57.63,63.34
172,SUCCESS,2,0,16,47.39,63.38
73,SUCCESS,3,3,0.29,63.34,63.63
54,SUCCESS,3,4,0.57,63.34,63.91
78,SUCCESS,3,3,0.57,63.63,64.2
57,SUCCESS,3,4,0.29,63.91,64.2
159,SUCCESS,2,1,6,58.7,64.7
86,SUCCESS,3,3,0.57,64.2,64.77
218,SUCCESS,2,0,1.6,63.38,64.98
165,SUCCESS,2,1,0.4,64.7,65.1
233,SUCCESS,2,0,0.8,64.98,65.78
63,SUCCESS,3,4,4.29,64.2,68.49
116,SUCCESS,2,2,5.71,62.81,68.53
91,SUCCESS,3,3,4.29,64.77,69.06
118,SUCCESS,2,2,0.57,68.53,69.1
121,SUCCESS,2,2,0.29,69.1,69.38
175,SUCCESS,2,1,6,65.1,71.1
95,SUCCESS,3,3,4.29,69.06,73.34
97,SUCCESS,3,3,0.29,73.34,73.63
123,SUCCESS,2,2,4.29,69.38,73.67
125,SUCCESS,2,2,0.29,73.67,73.95
102,SUCCESS,3,3,0.57,73.63,74.2
68,SUCCESS,3,4,5.71,68.49,74.2
69,SUCCESS,3,4,0.29,74.2,74.49
126,SUCCESS,2,2,0.57,73.95,74.53
75,SUCCESS,3,4,4.29,74.49,78.77
176,SUCCESS,2,1,8,71.1,79.1
177,SUCCESS,2,1,0.4,79.1,79.5
104,SUCCESS,3,3,5.71,74.2,79.91
109,SUCCESS,3,3,0.29,79.91,80.2
128,SUCCESS,2,2,5.71,74.53,80.24
178,SUCCESS,2,1,0.85,79.5,80.35
113,SUCCESS,3,3,0.29,80.2,80.49
137,SUCCESS,2,2,0.29,80.24,80.53
189,SUCCESS,2,1,0.4,80.35,80.75
114,SUCCESS,3,3,0.57,80.49,81.06
142,SUCCESS,2,2,0.57,80.53,81.1
190,SUCCESS,2,1,0.8,80.75,81.55
146,SUCCESS,2,2,0.57,81.1,81.67
272,SUCCESS,2,0,16,65.78,81.78
282,SUCCESS,2,0,1.6,81.78,83.38
76,SUCCESS,3,4,5.71,78.77,84.49
77,SUCCESS,3,4,0.29,84.49,84.77
302,SUCCESS,2,0,1.6,83.38,84.98
115,SUCCESS,3,3,4.29,81.06,85.34
147,SUCCESS,2,2,4.28,81.67,85.95
149,SUCCESS,2,2,0.29,85.95,86.24
157,SUCCESS,2,2,0.29,86.24,86.52
326,SUCCESS,2,0,1.65,84.98,86.63
162,SUCCESS,2,2,0.57,86.52,87.1
192,SUCCESS,2,1,8,81.55,89.55
201,SUCCESS,2,1,0.4,89.55,89.95
209,SUCCESS,2,1,0.4,89.95,90.35
80,SUCCESS,3,4,5.71,84.77,90.49
120,SUCCESS,3,3,5.71,85.34,91.06
129,SUCCESS,3,3,0.29,91.06,91.34
167,SUCCESS,2,2,4.28,87.1,91.38
