CloudletID,STATUS,DatacenterID,VMID,Time,Start Time,Finish Time
1,SUCCESS,4,5,0.29,0.5,0.79
5,SUCCESS,5,7,0.29,0.5,0.79
21,SUCCESS,5,8,0.29,0.5,0.79
6,SUCCESS,3,3,0.57,0.5,1.07
9,SUCCESS,4,5,0.29,0.79,1.07
65,SUCCESS,5,8,0.29,0.79,1.07
2,SUCCESS,2,1,0.8,0.5,1.3
13,SUCCESS,4,5,0.29,1.07,1.36
49,SUCCESS,2,1,0.4,1.3,1.7
26,SUCCESS,2,0,1.6,0.5,2.1
70,SUCCESS,2,1,0.8,1.7,2.5
3,SUCCESS,2,2,4.29,0.5,4.79
19,SUCCESS,4,6,4.29,0.5,4.79
11,SUCCESS,3,3,4.29,1.07,5.36
14,SUCCESS,3,3,0.57,5.36,5.93
17,SUCCESS,3,3,0.29,5.93,6.21
8,SUCCESS,3,4,5.71,0.5,6.21
0,SUCCESS,6,9,5.71,0.5,6.21
25,SUCCESS,3,3,0.29,6.21,6.5
16,SUCCESS,5,7,5.71,0.79,6.5
68,SUCCESS,5,8,5.71,1.07,6.79
20,SUCCESS,4,5,5.71,1.36,7.07
18,SUCCESS,5,7,0.57,6.5,7.07
71,SUCCESS,2,1,6,2.5,8.5
97,SUCCESS,2,1,0.4,8.5,8.9
23,SUCCESS,4,6,4.29,4.79,9.07
38,SUCCESS,4,6,0.57,9.07,9.64
41,SUCCESS,4,6,0.29,9.64,9.93
12,SUCCESS,2,2,5.71,4.79,10.5
39,SUCCESS,3,3,4.29,6.5,10.79
75,SUCCESS,5,8,4.29,6.79,11.07
31,SUCCESS,4,5,4.29,7.07,11.36
28,SUCCESS,3,4,5.71,6.21,11.93
4,SUCCESS,6,9,5.71,6.21,11.93
24,SUCCESS,5,7,5.71,7.07,12.79
30,SUCCESS,5,7,0.57,12.79,13.36
33,SUCCESS,5,7,0.29,13.36,13.64
37,SUCCESS,5,7,0.29,13.64,13.93
43,SUCCESS,4,6,4.29,9.93,14.21
50,SUCCESS,5,7,0.57,13.93,14.5
27,SUCCESS,2,2,4.29,10.5,14.79
29,SUCCESS,2,2,0.29,14.79,15.07
58,SUCCESS,5,7,0.57,14.5,15.07
34,SUCCESS,2,2,0.57,15.07,15.64
35,SUCCESS,4,5,4.29,11.36,15.64
62,SUCCESS,2,2,0.57,15.64,16.21
7,SUCCESS,6,9,4.29,11.93,16.21
85,SUCCESS,2,2,0.29,16.21,16.5
40,SUCCESS,3,3,5.71,10.79,16.5
76,SUCCESS,5,8,5.71,11.07,16.79
10,SUCCESS,6,9,0.57,16.21,16.79
156,SUCCESS,2,1,8,8.9,16.9
77,SUCCESS,5,8,0.29,16.79,17.07
89,SUCCESS,5,8,0.29,17.07,17.36
32,SUCCESS,3,4,5.71,11.93,17.64
102,SUCCESS,5,8,0.57,17.36,17.93
96,SUCCESS,2,0,16,2.1,18.1
42,SUCCESS,3,4,0.57,17.64,18.21
113,SUCCESS,2,0,0.8,18.1,18.9
59,SUCCESS,5,7,4.29,15.07,19.36
61,SUCCESS,5,7,0.29,19.36,19.64
129,SUCCESS,2,0,0.8,18.9,19.7
63,SUCCESS,4,5,4.29,15.64,19.93
48,SUCCESS,4,6,5.71,14.21,19.93
82,SUCCESS,5,7,0.57,19.64,20.21
53,SUCCESS,4,6,0.29,19.93,20.21
87,SUCCESS,2,2,4.29,16.5,20.79
94,SUCCESS,5,7,0.57,20.21,20.79
101,SUCCESS,5,7,0.29,20.79,21.07
15,SUCCESS,6,9,4.29,16.79,21.07
105,SUCCESS,5,7,0.29,21.07,21.36
22,SUCCESS,6,9,0.57,21.07,21.64
103,SUCCESS,5,8,4.29,17.93,22.21
52,SUCCESS,3,3,5.71,16.5,22.21
