CloudletID,STATUS,DatacenterID,VMID,Time,Start Time,Finish Time
1,SUCCESS,2,2,0.29,0.2,0.49
6,SUCCESS,2,1,0.8,0.2,1
2,SUCCESS,2,2,0.62,0.49,1.11
13,SUCCESS,2,2,0.29,1.11,1.4
14,SUCCESS,2,2,0.57,1.4,1.97
3,SUCCESS,3,3,4.29,0.2,4.49
5,SUCCESS,3,3,0.29,4.49,4.77
10,SUCCESS,3,3,0.57,4.77,5.34
0,SUCCESS,3,4,5.71,0.2,5.91
19,SUCCESS,2,2,4.29,1.97,6.25
25,SUCCESS,2,2,0.29,6.25,6.54
7,SUCCESS,2,1,6,1,7
26,SUCCESS,2,2,0.57,6.54,7.11
29,SUCCESS,2,2,0.29,7.11,7.4
17,SUCCESS,2,1,0.51,7,7.51
33,SUCCESS,2,1,0.4,7.51,7.91
11,SUCCESS,3,3,4.29,5.34,9.63
4,SUCCESS,3,4,5.71,5.91,11.63
32,SUCCESS,2,2,5.71,7.4,13.11
16,SUCCESS,3,3,5.71,9.63,15.34
36,SUCCESS,2,1,8,7.91,15.9
18,SUCCESS,3,3,0.57,15.34,15.91
52,SUCCESS,2,0,16,0.2,16.2
38,SUCCESS,2,1,0.8,15.9,16.7
121,SUCCESS,2,0,0.8,16.2,17
8,SUCCESS,3,4,5.71,11.63,17.34
35,SUCCESS,2,2,4.29,13.11,17.4
9,SUCCESS,3,4,0.29,17.34,17.63
157,SUCCESS,2,0,0.8,17,17.8
42,SUCCESS,2,2,0.57,17.4,17.97
218,SUCCESS,2,0,1.6,17.8,19.4
20,SUCCESS,3,3,5.71,15.91,21.63
21,SUCCESS,3,3,0.29,21.63,21.91
47,SUCCESS,2,2,4.28,17.97,22.25
39,SUCCESS,2,1,6,16.7,22.7
58,SUCCESS,2,2,0.57,22.25,22.82
12,SUCCESS,3,4,5.71,17.63,23.34
54,SUCCESS,2,1,0.8,22.7,23.5
31,SUCCESS,3,3,4.29,21.91,26.2
34,SUCCESS,3,3,0.57,26.2,26.77
45,SUCCESS,3,3,0.29,26.77,27.06
59,SUCCESS,2,2,4.29,22.82,27.11
15,SUCCESS,3,4,4.29,23.34,27.63
22,SUCCESS,3,4,0.57,27.63,28.2
60,SUCCESS,2,1,8,23.5,31.5
69,SUCCESS,2,1,0.4,31.5,31.9
23,SUCCESS,3,4,4.29,28.2,32.49
78,SUCCESS,2,1,0.8,31.9,32.7
48,SUCCESS,3,3,5.71,27.06,32.77
64,SUCCESS,2,2,5.71,27.11,32.82
49,SUCCESS,3,3,0.29,32.77,33.06
74,SUCCESS,2,2,0.57,32.82,33.39
50,SUCCESS,3,3,0.57,33.06,33.63
264,SUCCESS,2,0,16,19.4,35.4
286,SUCCESS,2,0,1.6,35.4,37
95,SUCCESS,2,2,4.29,33.39,37.68
51,SUCCESS,3,3,4.29,33.63,37.91
97,SUCCESS,2,2,0.29,37.68,37.96
24,SUCCESS,3,4,5.71,32.49,38.2
101,SUCCESS,2,2,0.29,37.96,38.25
83,SUCCESS,2,1,6,32.7,38.7
27,SUCCESS,3,4,4.29,38.2,42.49
56,SUCCESS,3,3,5.71,37.91,43.63
57,SUCCESS,3,3,0.29,43.63,43.91
108,SUCCESS,2,2,5.71,38.25,43.96
109,SUCCESS,2,2,0.29,43.96,44.25
88,SUCCESS,2,1,8,38.7,46.7
63,SUCCESS,3,3,4.29,43.91,48.2
28,SUCCESS,3,4,5.71,42.49,48.2
70,SUCCESS,3,3,0.57,48.2,48.77
30,SUCCESS,3,4,0.57,48.2,48.77
315,SUCCESS,2,0,12,37,49
37,SUCCESS,3,4,0.29,48.77,49.06
112,SUCCESS,2,2,5.71,44.25,49.96
114,SUCCESS,2,2,0.57,49.96,50.53
103,SUCCESS,2,1,6,46.7,52.7
72,SUCCESS,3,3,5.71,48.77,54.49
40,SUCCESS,3,4,5.71,49.06,54.77
41,SUCCESS,3,4,0.29,54.77,55.06
120,SUCCESS,2,2,5.71,50.53,56.25
43,SUCCESS,3,4,4.29,55.06,59.34
80,SUCCESS,3,3,5.71,54.49,60.2
104,SUCCESS,2,1,8,52.7,60.7
82,SUCCESS,3,3,0.57,60.2,60.77
359,SUCCESS,2,0,12,49,60.99
105,SUCCESS,2,1,0.41,60.7,61.1
106,SUCCESS,2,1,0.8,61.1,61.9
128,SUCCESS,2,2,5.77,56.25,62.01
134,SUCCESS,2,2,0.57,62.01,62.59
138,SUCCESS,2,2,0.57,62.59,63.16
44,SUCCESS,3,4,5.71,59.34,65.06
46,SUCCESS,3,4,0.57,65.06,65.63
53,SUCCESS,3,4,0.29,65.63,65.91
84,SUCCESS,3,3,5.71,60.77,66.49
85,SUCCESS,3,3,0.29,66.49,66.77
86,SUCCESS,3,3,0.57,66.77,67.34
139,SUCCESS,2,2,4.29,63.16,67.44
127,SUCCESS,2,1,6,61.9,67.9
146,SUCCESS,2,2,0.57,67.44,68.01
150,SUCCESS,2,2,0.57,68.01,68.59
55,SUCCESS,3,4,4.29,65.91,70.2
61,SUCCESS,3,4,0.29,70.2,70.49
62,SUCCESS,3,4,0.57,70.49,71.06
65,SUCCESS,3,4,0.29,71.06,71.34
91,SUCCESS,3,3,4.29,67.34,71.63
66,SUCCESS,3,4,0.57,71.34,71.91
159,SUCCESS,2,2,4.29,68.59,72.87
140,SUCCESS,2,1,8,67.9,75.9
67,SUCCESS,3,4,4.29,71.91,76.2
368,SUCCESS,2,0,16,60.99,76.99
92,SUCCESS,3,3,5.71,71.63,77.34
164,SUCCESS,2,2,5.71,72.87,78.59
165,SUCCESS,2,2,0.29,78.59,78.87
170,SUCCESS,2,2,0.57,78.87,79.44
99,SUCCESS,3,3,4.29,77.34,81.63
68,SUCCESS,3,4,5.71,76.2,81.91
152,SUCCESS,2,1,8,75.9,83.9
182,SUCCESS,2,1,0.8,83.9,84.7
180,SUCCESS,2,2,5.71,79.44,85.16
181,SUCCESS,2,2,0.29,85.16,85.44
111,SUCCESS,3,3,4.29,81.63,85.91
71,SUCCESS,3,4,4.29,81.91,86.2
73,SUCCESS,3,4,0.29,86.2,86.49
115,SUCCESS,3,3,4.29,85.91,90.2
183,SUCCESS,2,1,6,84.7,90.7
118,SUCCESS,3,3,0.57,90.2,90.77
75,SUCCESS,3,4,4.29,86.49,90.77
184,SUCCESS,2,2,5.71,85.44,91.16
122,SUCCESS,3,3,0.57,90.77,91.34
189,SUCCESS,2,2,0.29,91.16,91.44
125,SUCCESS,3,3,0.29,91.34,91.63
190,SUCCESS,2,2,0.57,91.44,92.01
126,SUCCESS,3,3,0.57,91.63,92.2
129,SUCCESS,3,3,0.29,92.2,92.49
384,SUCCESS,2,0,16,76.99,92.99
191,SUCCESS,2,2,4.29,92.01,96.3
76,SUCCESS,3,4,5.71,90.77,96.49
187,SUCCESS,2,1,6,90.7,96.7
131,SUCCESS,3,3,4.29,92.49,96.77
77,SUCCESS,3,4,0.29,96.49,96.77
141,SUCCESS,3,3,0.29,96.77,97.06
198,SUCCESS,2,1,0.8,96.7,97.5
199,SUCCESS,2,2,4.29,96.3,100.58
79,SUCCESS,3,4,4.29,96.77,101.06
202,SUCCESS,2,2,0.57,100.58,101.16
81,SUCCESS,3,4,0.29,101.06,101.34
144,SUCCESS,3,3,5.71,97.06,102.77
145,SUCCESS,3,3,0.29,102.77,103.06
207,SUCCESS,2,1,6,97.5,103.5
209,SUCCESS,2,1,0.4,103.5,103.9
395,SUCCESS,2,0,12,92.99,104.99
203,SUCCESS,2,2,4.29,101.16,105.44
87,SUCCESS,3,4,4.29,101.34,105.63
89,SUCCESS,3,4,0.29,105.63,105.91
90,SUCCESS,3,4,0.57,105.91,106.49
93,SUCCESS,3,4,0.29,106.49,106.77
147,SUCCESS,3,3,4.29,103.06,107.34
94,SUCCESS,3,4,0.57,106.77,107.34
149,SUCCESS,3,3,0.29,107.34,107.63
153,SUCCESS,3,3,0.29,107.63,107.91
227,SUCCESS,2,1,6,103.9,109.9
230,SUCCESS,2,1,0.8,109.9,110.7
233,SUCCESS,2,1,0.4,110.7,111.1
204,SUCCESS,2,2,5.77,105.44,111.21
96,SUCCESS,3,4,5.71,107.34,113.06
160,SUCCESS,3,3,5.71,107.91,113.63
98,SUCCESS,3,4,0.57,113.06,113.63
161,SUCCESS,3,3,0.29,113.63,113.91
162,SUCCESS,3,3,0.57,113.91,114.49
166,SUCCESS,3,3,0.57,114.49,115.06
208,SUCCESS,2,2,5.71,111.21,116.92
447,SUCCESS,2,0,12.04,104.99,117.03
