CloudletID,STATUS,DatacenterID,VMID,Time,Start Time,Finish Time
5,SUCCESS,3,3,0.29,0.2,0.49
1,SUCCESS,3,4,0.29,0.2,0.49
6,SUCCESS,2,1,0.8,0.2,1
10,SUCCESS,3,3,0.57,0.49,1.06
2,SUCCESS,3,4,0.57,0.49,1.06
3,SUCCESS,3,4,4.29,1.06,5.34
0,SUCCESS,2,2,5.71,0.2,5.91
12,SUCCESS,3,3,5.71,1.06,6.77
7,SUCCESS,2,1,6,1,7
21,SUCCESS,3,3,0.29,6.77,7.06
9,SUCCESS,2,1,0.4,7,7.4
8,SUCCESS,3,4,5.71,5.34,11.06
13,SUCCESS,3,4,0.29,11.06,11.34
4,SUCCESS,2,2,5.71,5.91,11.63
14,SUCCESS,3,4,0.57,11.34,11.91
17,SUCCESS,3,4,0.29,11.91,12.2
24,SUCCESS,3,3,5.71,7.06,12.77
11,SUCCESS,2,1,6,7.4,13.4
16,SUCCESS,2,0,16,0.2,16.2
19,SUCCESS,3,4,4.29,12.2,16.49
35,SUCCESS,3,3,4.29,12.77,17.06
20,SUCCESS,2,2,5.71,11.63,17.34
37,SUCCESS,3,3,0.29,17.06,17.34
22,SUCCESS,2,2,0.57,17.34,17.91
25,SUCCESS,2,2,0.29,17.91,18.2
26,SUCCESS,2,2,0.57,18.2,18.77
15,SUCCESS,2,1,6,13.4,19.4
18,SUCCESS,2,1,0.8,19.4,20.2
33,SUCCESS,2,1,0.4,20.2,20.6
23,SUCCESS,3,4,4.29,16.49,20.77
41,SUCCESS,2,1,0.4,20.6,21
29,SUCCESS,3,4,0.29,20.77,21.06
79,SUCCESS,3,3,4.29,17.34,21.63
34,SUCCESS,3,4,0.57,21.06,21.63
38,SUCCESS,3,4,0.57,21.63,22.2
27,SUCCESS,2,2,4.28,18.77,23.06
39,SUCCESS,3,4,4.29,22.2,26.49
80,SUCCESS,3,3,5.71,21.63,27.34
955,SUCCESS,2,0,12,16.2,28.2
28,SUCCESS,2,2,5.71,23.06,28.77
44,SUCCESS,2,1,8,21,29
30,SUCCESS,2,2,0.57,28.77,29.34
46,SUCCESS,2,1,0.8,29,29.79
91,SUCCESS,3,3,4.29,27.34,31.63
97,SUCCESS,3,3,0.29,31.63,31.91
101,SUCCESS,3,3,0.29,31.91,32.2
40,SUCCESS,3,4,5.71,26.49,32.2
42,SUCCESS,3,4,0.57,32.2,32.77
31,SUCCESS,2,2,4.29,29.34,33.63
103,SUCCESS,3,3,4.29,32.2,36.49
110,SUCCESS,3,3,0.57,36.49,37.06
43,SUCCESS,3,4,4.29,32.77,37.06
113,SUCCESS,3,3,0.29,37.06,37.34
45,SUCCESS,3,4,0.29,37.06,37.34
48,SUCCESS,2,1,8,29.79,37.79
32,SUCCESS,2,2,5.71,33.63,39.34
47,SUCCESS,3,4,4.29,37.34,41.63
50,SUCCESS,3,4,0.57,41.63,42.2
116,SUCCESS,3,3,5.71,37.34,43.06
55,SUCCESS,2,1,6,37.79,43.79
988,SUCCESS,2,0,16,28.2,44.19
36,SUCCESS,2,2,5.71,39.34,45.05
49,SUCCESS,2,2,0.29,45.05,45.34
119,SUCCESS,3,3,4.29,43.06,47.34
52,SUCCESS,3,4,5.71,42.2,47.91
54,SUCCESS,3,4,0.57,47.91,48.49
51,SUCCESS,2,2,4.29,45.34,49.62
53,SUCCESS,2,2,0.29,49.62,49.91
123,SUCCESS,3,3,4.29,47.34,51.63
56,SUCCESS,2,1,8,43.79,51.79
57,SUCCESS,2,1,0.4,51.79,52.19
126,SUCCESS,3,3,0.57,51.63,52.2
134,SUCCESS,3,3,0.57,52.2,52.77
59,SUCCESS,3,4,4.29,48.49,52.77
58,SUCCESS,2,1,0.8,52.19,52.99
137,SUCCESS,3,3,0.29,52.77,53.06
65,SUCCESS,2,1,0.4,52.99,53.39
64,SUCCESS,2,2,5.71,49.91,55.62
139,SUCCESS,3,3,4.29,53.06,57.34
60,SUCCESS,3,4,5.71,52.77,58.49
61,SUCCESS,3,4,0.29,58.49,58.77
62,SUCCESS,3,4,0.57,58.77,59.34
67,SUCCESS,2,2,4.29,55.62,59.91
1100,SUCCESS,2,0,16,44.19,60.19
69,SUCCESS,2,2,0.39,59.91,60.3
70,SUCCESS,2,2,0.57,60.3,60.87
73,SUCCESS,2,2,0.29,60.87,61.16
72,SUCCESS,2,1,8,53.39,61.39
81,SUCCESS,2,1,0.4,61.39,61.79
86,SUCCESS,2,1,0.8,61.79,62.59
148,SUCCESS,3,3,5.71,57.34,63.06
150,SUCCESS,3,3,0.57,63.06,63.63
63,SUCCESS,3,4,4.29,59.34,63.63
66,SUCCESS,3,4,0.57,63.63,64.2
75,SUCCESS,2,2,4.29,61.16,65.44
159,SUCCESS,3,3,4.29,63.63,67.91
87,SUCCESS,2,1,6,62.59,68.59
90,SUCCESS,2,1,0.8,68.59,69.39
93,SUCCESS,2,1,0.4,69.39,69.79
68,SUCCESS,3,4,5.71,64.2,69.91
106,SUCCESS,2,1,0.8,69.79,70.59
76,SUCCESS,2,2,5.71,65.44,71.16
78,SUCCESS,2,2,0.57,71.16,71.73
1175,SUCCESS,2,0,12,60.19,72.19
82,SUCCESS,2,2,0.57,71.73,72.3
85,SUCCESS,2,2,0.29,72.3,72.58
1233,SUCCESS,2,0,0.8,72.19,72.98
160,SUCCESS,3,3,5.71,67.91,73.63
165,SUCCESS,3,3,0.29,73.63,73.91
71,SUCCESS,3,4,4.29,69.91,74.2
166,SUCCESS,3,3,0.57,73.91,74.49
74,SUCCESS,3,4,0.57,74.2,74.77
174,SUCCESS,3,3,0.57,74.49,75.06
77,SUCCESS,3,4,0.29,74.77,75.06
120,SUCCESS,2,2,5.71,72.58,78.3
125,SUCCESS,2,2,0.29,78.3,78.58
108,SUCCESS,2,1,8.1,70.59,78.69
109,SUCCESS,2,1,0.4,78.69,79.09
175,SUCCESS,3,3,4.29,75.06,79.34
83,SUCCESS,3,4,4.29,75.06,79.34
177,SUCCESS,3,3,0.29,79.34,79.63
127,SUCCESS,2,2,4.29,78.58,82.87
129,SUCCESS,2,2,0.29,82.87,83.16
179,SUCCESS,3,3,4.29,79.63,83.91
181,SUCCESS,3,3,0.29,83.91,84.2
185,SUCCESS,3,3,0.29,84.2,84.49
1343,SUCCESS,2,0,12,72.98,84.98
84,SUCCESS,3,4,5.71,79.34,85.06
112,SUCCESS,2,1,8,79.09,87.09
131,SUCCESS,2,2,4.29,83.16,87.44
117,SUCCESS,2,1,0.46,87.09,87.55
130,SUCCESS,2,1,0.8,87.55,88.35
187,SUCCESS,3,3,4.29,84.49,88.77
