CloudletID,STATUS,DatacenterID,VMID,Time,Start Time,Finish Time
126,SUCCESS,3,4,0.57,117.63,118.2
172,SUCCESS,3,3,5.71,113.06,118.77
173,SUCCESS,3,3,0.29,118.77,119.06
183,SUCCESS,2,1,6,113.15,119.15
189,SUCCESS,2,1,0.4,119.15,119.55
191,SUCCESS,2,2,4.29,117.77,122.06
193,SUCCESS,2,2,0.29,122.06,122.35
127,SUCCESS,3,4,4.29,118.2,122.49
129,SUCCESS,3,4,0.29,122.49,122.77
179,SUCCESS,3,3,4.29,119.06,123.34
130,SUCCESS,3,4,0.57,122.77,123.34
182,SUCCESS,3,3,0.57,123.34,123.91
142,SUCCESS,3,4,0.57,123.34,123.91
185,SUCCESS,3,3,0.29,123.91,124.2
195,SUCCESS,2,1,6,119.55,125.55
203,SUCCESS,2,2,4.28,122.35,126.63
205,SUCCESS,2,2,0.29,126.63,126.92
206,SUCCESS,2,2,0.57,126.92,127.49
209,SUCCESS,2,2,0.29,127.49,127.77
221,SUCCESS,2,2,0.29,127.77,128.06
147,SUCCESS,3,4,4.29,123.91,128.2
188,SUCCESS,3,3,5.71,124.2,129.91
196,SUCCESS,2,1,8,125.55,133.55
236,SUCCESS,2,2,5.71,128.06,133.77
148,SUCCESS,3,4,5.71,128.2,133.91
197,SUCCESS,2,1,0.4,133.55,133.95
237,SUCCESS,2,2,0.29,133.77,134.06
238,SUCCESS,2,2,0.57,134.06,134.63
192,SUCCESS,3,3,5.71,129.91,135.63
239,SUCCESS,2,2,4.29,134.63,138.92
241,SUCCESS,2,2,0.29,138.92,139.2
152,SUCCESS,3,4,5.71,133.91,139.63
199,SUCCESS,2,1,6,133.95,139.95
204,SUCCESS,3,3,5.71,135.63,141.34
210,SUCCESS,3,3,0.57,141.34,141.91
247,SUCCESS,2,2,4.29,139.2,143.49
160,SUCCESS,3,4,5.71,139.63,145.34
211,SUCCESS,3,3,4.29,141.91,146.2
275,SUCCESS,2,2,4.29,143.49,147.77
200,SUCCESS,2,1,8,139.95,147.94
201,SUCCESS,2,1,0.4,147.94,148.34
213,SUCCESS,2,1,0.4,148.34,148.74
218,SUCCESS,2,1,0.8,148.74,149.54
225,SUCCESS,2,1,0.4,149.54,149.94
233,SUCCESS,2,1,0.4,149.94,150.34
164,SUCCESS,3,4,5.71,145.34,151.06
165,SUCCESS,3,4,0.29,151.06,151.34
169,SUCCESS,3,4,0.29,151.34,151.63
212,SUCCESS,3,3,5.71,146.2,151.91
214,SUCCESS,3,3,0.57,151.91,152.49
276,SUCCESS,2,2,5.71,147.77,153.49
171,SUCCESS,3,4,4.29,151.63,155.91
174,SUCCESS,3,4,0.57,155.91,156.49
216,SUCCESS,3,3,5.71,152.49,158.2
240,SUCCESS,2,1,8,150.34,158.34
254,SUCCESS,2,1,0.8,158.34,159.14
280,SUCCESS,2,2,5.77,153.49,159.25
257,SUCCESS,2,1,0.4,159.14,159.54
265,SUCCESS,2,1,0.4,159.54,159.94
274,SUCCESS,2,1,0.8,159.94,160.74
175,SUCCESS,3,4,4.29,156.49,160.77
277,SUCCESS,2,1,0.4,160.74,161.14
219,SUCCESS,3,3,4.29,158.2,162.49
284,SUCCESS,2,2,5.71,159.25,164.97
286,SUCCESS,2,2,0.57,164.97,165.54
290,SUCCESS,2,2,0.57,165.54,166.11
293,SUCCESS,2,2,0.29,166.11,166.4
176,SUCCESS,3,4,5.71,160.77,166.49
177,SUCCESS,3,4,0.29,166.49,166.77
228,SUCCESS,3,3,5.71,162.49,168.2
292,SUCCESS,2,1,8,161.14,169.14
297,SUCCESS,2,1,0.4,169.14,169.54
296,SUCCESS,2,2,5.71,166.4,172.11
243,SUCCESS,3,3,4.29,168.2,172.49
180,SUCCESS,3,4,5.71,166.77,172.49
245,SUCCESS,3,3,0.29,172.49,172.77
181,SUCCESS,3,4,0.29,172.49,172.77
186,SUCCESS,3,4,0.57,172.77,173.34
303,SUCCESS,2,1,6,169.54,175.54
305,SUCCESS,2,1,0.4,175.54,175.94
311,SUCCESS,2,2,4.28,172.11,176.39
313,SUCCESS,2,2,0.29,176.39,176.68
310,SUCCESS,2,1,0.85,175.94,176.79
321,SUCCESS,2,2,0.29,176.68,176.97
318,SUCCESS,2,1,0.8,176.79,177.59
187,SUCCESS,3,4,4.29,173.34,177.63
194,SUCCESS,3,4,0.57,177.63,178.2
248,SUCCESS,3,3,5.71,172.77,178.49
198,SUCCESS,3,4,0.57,178.2,178.77
258,SUCCESS,3,3,0.57,178.49,179.06
261,SUCCESS,3,3,0.29,179.06,179.34
202,SUCCESS,3,4,0.57,178.77,179.34
324,SUCCESS,2,2,5.71,176.97,182.68
325,SUCCESS,2,2,0.29,182.68,182.97
263,SUCCESS,3,3,4.29,179.34,183.63
207,SUCCESS,3,4,4.29,179.34,183.63
266,SUCCESS,3,3,0.57,183.63,184.2
328,SUCCESS,2,1,8,177.59,185.59
333,SUCCESS,2,1,0.4,185.59,185.99
338,SUCCESS,2,1,0.8,185.99,186.79
331,SUCCESS,2,2,4.29,182.97,187.25
346,SUCCESS,2,2,0.57,187.25,187.82
354,SUCCESS,2,2,0.57,187.82,188.39
267,SUCCESS,3,3,4.29,184.2,188.49
269,SUCCESS,3,3,0.29,188.49,188.77
208,SUCCESS,3,4,5.71,183.63,189.34
339,SUCCESS,2,1,6,186.79,192.79
271,SUCCESS,3,3,4.29,188.77,193.06
215,SUCCESS,3,4,4.29,189.34,193.63
217,SUCCESS,3,4,0.29,193.63,193.91
360,SUCCESS,2,2,5.71,188.39,194.11
362,SUCCESS,2,2,0.57,194.11,194.68
369,SUCCESS,2,2,0.29,194.68,194.97
377,SUCCESS,2,2,0.29,194.97,195.25
272,SUCCESS,3,3,5.71,193.06,198.77
347,SUCCESS,2,1,6,192.79,198.79
273,SUCCESS,3,3,0.29,198.77,199.06
278,SUCCESS,3,3,0.57,199.06,199.63
220,SUCCESS,3,4,5.71,193.91,199.63
222,SUCCESS,3,4,0.57,199.63,200.2
384,SUCCESS,2,2,5.71,195.25,200.96
279,SUCCESS,3,3,4.29,199.63,203.91
223,SUCCESS,3,4,4.29,200.2,204.49
388,SUCCESS,2,2,5.71,200.96,206.68
364,SUCCESS,2,1,8,198.79,206.79
283,SUCCESS,3,3,4.29,203.91,208.2
224,SUCCESS,3,4,5.71,204.49,210.2
226,SUCCESS,3,4,0.57,210.2,210.77
407,SUCCESS,2,2,4.29,206.68,210.96
409,SUCCESS,2,2,0.29,210.96,211.25
413,SUCCESS,2,2,0.29,211.25,211.54
287,SUCCESS,3,3,4.29,208.2,212.49
367,SUCCESS,2,1,6,206.79,212.79
374,SUCCESS,2,1,0.8,212.79,213.59
378,SUCCESS,2,1,0.8,213.59,214.39
227,SUCCESS,3,4,4.29,210.77,215.06
230,SUCCESS,3,4,0.57,215.06,215.63
416,SUCCESS,2,2,5.71,211.54,217.25
288,SUCCESS,3,3,5.71,212.49,218.2
289,SUCCESS,3,3,0.29,218.2,218.49
231,SUCCESS,3,4,4.29,215.63,219.91
379,SUCCESS,2,1,6,214.39,220.39
419,SUCCESS,2,2,4.29,217.25,221.53
430,SUCCESS,2,2,0.57,221.53,222.11
291,SUCCESS,3,3,4.29,218.49,222.77
294,SUCCESS,3,3,0.57,222.77,223.34
314,SUCCESS,3,3,0.57,223.34,223.91
232,SUCCESS,3,4,5.71,219.91,225.63
234,SUCCESS,3,4,0.57,225.63,226.2
383,SUCCESS,2,1,6,220.39,226.39
431,SUCCESS,2,2,4.39,222.11,226.5
390,SUCCESS,2,1,0.8,226.39,227.19
319,SUCCESS,3,3,4.29,223.91,228.2
322,SUCCESS,3,3,0.57,228.2,228.77
235,SUCCESS,3,4,4.29,226.2,230.49
435,SUCCESS,2,2,4.29,226.5,230.78
242,SUCCESS,3,4,0.57,230.49,231.06
323,SUCCESS,3,3,4.29,228.77,233.06
439,SUCCESS,2,2,4.29,230.78,235.07
392,SUCCESS,2,1,8,227.19,235.19
442,SUCCESS,2,2,0.57,235.07,235.64
244,SUCCESS,3,4,5.71,231.06,236.77
327,SUCCESS,3,3,4.29,233.06,237.34
246,SUCCESS,3,4,0.57,236.77,237.34
329,SUCCESS,3,3,0.29,237.34,237.63
249,SUCCESS,3,4,0.29,237.34,237.63
330,SUCCESS,3,3,0.57,237.63,238.2
250,SUCCESS,3,4,0.57,237.63,238.2
444,SUCCESS,2,2,5.71,235.64,241.35
458,SUCCESS,2,2,0.57,241.35,241.92
335,SUCCESS,3,3,4.29,238.2,242.49
251,SUCCESS,3,4,4.29,238.2,242.49
396,SUCCESS,2,1,8,235.19,243.18
463,SUCCESS,2,2,4.29,241.92,246.21
336,SUCCESS,3,3,5.71,242.49,248.2
252,SUCCESS,3,4,5.71,242.49,248.2
341,SUCCESS,3,3,0.29,248.2,248.49
253,SUCCESS,3,4,0.29,248.2,248.49
342,SUCCESS,3,3,0.57,248.49,249.06
467,SUCCESS,2,2,4.29,246.21,250.5
400,SUCCESS,2,1,8,243.18,251.18
410,SUCCESS,2,1,0.8,251.18,251.98
255,SUCCESS,3,4,4.29,248.49,252.77
414,SUCCESS,2,1,0.8,251.98,252.78
344,SUCCESS,3,3,5.71,249.06,254.77
479,SUCCESS,2,2,4.29,250.5,254.78
256,SUCCESS,3,4,5.71,252.77,258.49
348,SUCCESS,3,3,5.71,254.77,260.49
480,SUCCESS,2,2,5.71,254.78,260.49
349,SUCCESS,3,3,0.29,260.49,260.77
440,SUCCESS,2,1,8,252.78,260.78
494,SUCCESS,2,2,0.57,260.49,261.07
350,SUCCESS,3,3,0.57,260.77,261.34
358,SUCCESS,3,3,0.57,261.34,261.91
259,SUCCESS,3,4,4.29,258.49,262.77
262,SUCCESS,3,4,0.57,262.77,263.34
363,SUCCESS,3,3,4.29,261.91,266.2
455,SUCCESS,2,1,6,260.78,266.78
264,SUCCESS,3,4,5.71,263.34,269.06
368,SUCCESS,3,3,5.71,266.2,271.91
373,SUCCESS,3,3,0.29,271.91,272.2
385,SUCCESS,3,3,0.29,272.2,272.49
386,SUCCESS,3,3,0.57,272.49,273.06
268,SUCCESS,3,4,5.71,269.06,274.77
464,SUCCESS,2,1,8,266.78,274.78
477,SUCCESS,2,1,0.4,274.78,275.18
270,SUCCESS,3,4,0.57,274.77,275.34
489,SUCCESS,2,1,0.4,275.18,275.58
281,SUCCESS,3,4,0.29,275.34,275.63
282,SUCCESS,3,4,0.57,275.63,276.2
387,SUCCESS,3,3,4.29,273.06,277.34
389,SUCCESS,3,3,0.29,277.34,277.63
295,SUCCESS,3,4,4.29,276.2,280.49
298,SUCCESS,3,4,0.57,280.49,281.06
491,SUCCESS,2,1,6,275.58,281.58
391,SUCCESS,3,3,4.29,277.63,281.91
397,SUCCESS,3,3,0.29,281.91,282.2
299,SUCCESS,3,4,4.29,281.06,285.34
399,SUCCESS,3,3,4.29,282.2,286.49
402,SUCCESS,3,3,0.57,286.49,287.06
495,SUCCESS,2,1,6,281.58,287.58
406,SUCCESS,3,3,0.57,287.06,287.63
300,SUCCESS,3,4,5.71,285.34,291.06
301,SUCCESS,3,4,0.29,291.06,291.34
302,SUCCESS,3,4,0.57,291.34,291.91
408,SUCCESS,3,3,5.71,287.63,293.34
496,SUCCESS,2,1,8,287.58,295.58
497,SUCCESS,2,1,0.4,295.58,295.98
411,SUCCESS,3,3,4.29,293.34,297.63
304,SUCCESS,3,4,5.71,291.91,297.63
306,SUCCESS,3,4,0.57,297.63,298.2
499,SUCCESS,2,1,6,295.98,301.98
307,SUCCESS,3,4,4.29,298.2,302.49
412,SUCCESS,3,3,5.71,297.63,303.34
415,SUCCESS,3,3,4.29,303.34,307.63
418,SUCCESS,3,3,0.57,307.63,308.2
308,SUCCESS,3,4,5.71,302.49,308.2
309,SUCCESS,3,4,0.29,308.2,308.49
424,SUCCESS,3,3,5.71,308.2,313.91
425,SUCCESS,3,3,0.29,313.91,314.2
312,SUCCESS,3,4,5.71,308.49,314.2
427,SUCCESS,3,3,4.29,314.2,318.49
315,SUCCESS,3,4,4.29,314.2,318.49
317,SUCCESS,3,4,0.29,318.49,318.77
432,SUCCESS,3,3,5.71,318.49,324.2
320,SUCCESS,3,4,5.71,318.77,324.49
434,SUCCESS,3,3,0.57,324.2,324.77
437,SUCCESS,3,3,0.29,324.77,325.06
326,SUCCESS,3,4,0.57,324.49,325.06
447,SUCCESS,3,3,4.29,325.06,329.34
332,SUCCESS,3,4,5.71,325.06,330.77
334,SUCCESS,3,4,0.57,330.77,331.34
337,SUCCESS,3,4,0.29,331.34,331.63
452,SUCCESS,3,3,5.71,329.34,335.06
340,SUCCESS,3,4,5.71,331.63,337.34
456,SUCCESS,3,3,5.71,335.06,340.77
457,SUCCESS,3,3,0.29,340.77,341.06
343,SUCCESS,3,4,4.29,337.34,341.63
345,SUCCESS,3,4,0.29,341.63,341.91
351,SUCCESS,3,4,4.29,341.91,346.2
460,SUCCESS,3,3,5.71,341.06,346.77
352,SUCCESS,3,4,5.71,346.2,351.91
353,SUCCESS,3,4,0.29,351.91,352.2
468,SUCCESS,3,3,5.71,346.77,352.49
482,SUCCESS,3,3,0.57,352.49,353.06
483,SUCCESS,3,3,4.29,353.06,357.34
485,SUCCESS,3,3,0.29,357.34,357.63
356,SUCCESS,3,4,5.71,352.2,357.91
357,SUCCESS,3,4,0.29,357.91,358.2
487,SUCCESS,3,3,4.29,357.63,361.91
490,SUCCESS,3,3,0.57,361.91,362.49
359,SUCCESS,3,4,4.29,358.2,362.49
361,SUCCESS,3,4,0.29,362.49,362.77
365,SUCCESS,3,4,0.29,362.77,363.06
366,SUCCESS,3,4,0.57,363.06,363.63
370,SUCCESS,3,4,0.57,363.63,364.2
492,SUCCESS,3,3,5.71,362.49,368.2
493,SUCCESS,3,3,0.29,368.2,368.49
371,SUCCESS,3,4,4.29,364.2,368.49
372,SUCCESS,3,4,5.71,368.49,374.2
375,SUCCESS,3,4,4.29,374.2,378.49
376,SUCCESS,3,4,5.71,378.49,384.2
380,SUCCESS,3,4,5.71,384.2,389.91
381,SUCCESS,3,4,0.29,389.91,390.2
382,SUCCESS,3,4,0.57,390.2,390.77
393,SUCCESS,3,4,0.29,390.77,391.06
394,SUCCESS,3,4,0.57,391.06,391.63
395,SUCCESS,3,4,4.29,391.63,395.91
398,SUCCESS,3,4,0.57,395.91,396.49
401,SUCCESS,3,4,0.29,396.49,396.77
403,SUCCESS,3,4,4.29,396.77,401.06
404,SUCCESS,3,4,5.71,401.06,406.77
405,SUCCESS,3,4,0.29,406.77,407.06
417,SUCCESS,3,4,0.29,407.06,407.34
420,SUCCESS,3,4,5.71,407.34,413.06
421,SUCCESS,3,4,0.29,413.06,413.34
422,SUCCESS,3,4,0.57,413.34,413.91
423,SUCCESS,3,4,4.29,413.91,418.2
426,SUCCESS,3,4,0.57,418.2,418.77
428,SUCCESS,3,4,5.71,418.77,424.49
429,SUCCESS,3,4,0.29,424.49,424.77
433,SUCCESS,3,4,0.29,424.77,425.06
436,SUCCESS,3,4,5.71,425.06,430.77
438,SUCCESS,3,4,0.57,430.77,431.34
443,SUCCESS,3,4,4.29,431.34,435.63
445,SUCCESS,3,4,0.29,435.63,435.91
446,SUCCESS,3,4,0.57,435.91,436.49
448,SUCCESS,3,4,5.71,436.49,442.2
449,SUCCESS,3,4,0.29,442.2,442.49
450,SUCCESS,3,4,0.57,442.49,443.06
451,SUCCESS,3,4,4.29,443.06,447.34
453,SUCCESS,3,4,0.29,447.34,447.63
454,SUCCESS,3,4,0.57,447.63,448.2
459,SUCCESS,3,4,4.29,448.2,452.49
461,SUCCESS,3,4,0.29,452.49,452.77
462,SUCCESS,3,4,0.57,452.77,453.34
465,SUCCESS,3,4,0.29,453.34,453.63
469,SUCCESS,3,4,0.29,453.63,453.91
471,SUCCESS,3,4,4.29,453.91,458.2
472,SUCCESS,3,4,5.71,458.2,463.91
473,SUCCESS,3,4,0.29,463.91,464.2
474,SUCCESS,3,4,0.57,464.2,464.77
475,SUCCESS,3,4,4.29,464.77,469.06
476,SUCCESS,3,4,5.71,469.06,474.77
481,SUCCESS,3,4,0.29,474.77,475.06
484,SUCCESS,3,4,5.71,475.06,480.77
486,SUCCESS,3,4,0.57,480.77,481.34
488,SUCCESS,3,4,5.71,481.34,487.06
