CloudletID,STATUS,DatacenterID,VMID,Time,Start Time,Finish Time
1,SUCCESS,4,5,0.29,0.5,0.79
5,SUCCESS,6,9,0.29,0.5,0.79
13,SUCCESS,4,5,0.29,0.79,1.07
2,SUCCESS,5,7,0.57,0.5,1.07
37,SUCCESS,4,5,0.29,1.07,1.36
10,SUCCESS,6,9,0.57,0.79,1.36
61,SUCCESS,4,5,0.29,1.36,1.64
21,SUCCESS,6,9,0.29,1.36,1.64
22,SUCCESS,6,9,0.57,1.64,2.21
26,SUCCESS,6,9,0.57,2.21,2.79
3,SUCCESS,4,6,4.29,0.5,4.79
6,SUCCESS,4,6,0.57,4.79,5.36
7,SUCCESS,5,7,4.29,1.07,5.36
67,SUCCESS,4,5,4.29,1.64,5.93
12,SUCCESS,5,8,5.71,0.5,6.21
0,SUCCESS,2,2,5.71,0.5,6.21
4,SUCCESS,3,3,5.71,0.5,6.21
20,SUCCESS,3,4,5.71,0.5,6.21
31,SUCCESS,2,1,6,0.5,6.5
25,SUCCESS,3,4,0.29,6.21,6.5
17,SUCCESS,2,2,0.39,6.21,6.61
29,SUCCESS,3,4,0.29,6.5,6.79
18,SUCCESS,2,2,0.57,6.61,7.18
34,SUCCESS,2,1,0.8,6.5,7.3
30,SUCCESS,3,4,0.57,6.79,7.36
33,SUCCESS,2,2,0.29,7.18,7.46
62,SUCCESS,3,4,0.57,7.36,7.93
54,SUCCESS,2,1,0.8,7.3,8.1
28,SUCCESS,6,9,5.71,2.79,8.5
42,SUCCESS,6,9,0.57,8.5,9.07
11,SUCCESS,4,6,4.29,5.36,9.64
27,SUCCESS,5,7,4.29,5.36,9.64
50,SUCCESS,6,9,0.57,9.07,9.64
87,SUCCESS,4,5,4.29,5.93,10.21
14,SUCCESS,4,6,0.57,9.64,10.21
15,SUCCESS,5,8,4.29,6.21,10.5
39,SUCCESS,2,2,4.28,7.46,11.75
8,SUCCESS,3,3,5.71,6.21,11.93
9,SUCCESS,3,3,0.29,11.93,12.21
71,SUCCESS,3,4,4.29,7.93,12.21
74,SUCCESS,3,4,0.57,12.21,12.79
82,SUCCESS,3,4,0.57,12.79,13.36
51,SUCCESS,6,9,4.29,9.64,13.93
43,SUCCESS,5,7,4.29,9.64,13.93
58,SUCCESS,6,9,0.57,13.93,14.5
91,SUCCESS,4,5,4.29,10.21,14.5
19,SUCCESS,4,6,4.29,10.21,14.5
94,SUCCESS,4,5,0.57,14.5,15.07
59,SUCCESS,2,2,4.29,11.75,16.04
60,SUCCESS,2,1,8.05,8.1,16.15
24,SUCCESS,5,8,5.71,10.5,16.21
44,SUCCESS,2,0,16,0.5,16.5
65,SUCCESS,2,1,0.46,16.15,16.61
178,SUCCESS,2,1,0.8,16.61,17.41
83,SUCCESS,3,4,4.29,13.36,17.64
16,SUCCESS,3,3,5.71,12.21,17.93
45,SUCCESS,3,3,0.29,17.93,18.21
47,SUCCESS,5,7,4.29,13.93,18.21
49,SUCCESS,5,7,0.29,18.21,18.5
46,SUCCESS,3,3,0.57,18.21,18.79
23,SUCCESS,4,6,4.29,14.5,18.79
53,SUCCESS,5,7,0.29,18.5,18.79
38,SUCCESS,4,6,0.57,18.79,19.36
68,SUCCESS,6,9,5.71,14.5,20.21
63,SUCCESS,2,2,4.28,16.04,20.32
104,SUCCESS,4,5,5.71,15.07,20.79
70,SUCCESS,6,9,0.57,20.21,20.79
109,SUCCESS,4,5,0.29,20.79,21.07
89,SUCCESS,6,9,0.29,20.79,21.07
97,SUCCESS,6,9,0.29,21.07,21.36
32,SUCCESS,5,8,5.71,16.21,21.93
84,SUCCESS,3,4,5.71,17.64,23.36
195,SUCCESS,2,1,6,17.41,23.41
55,SUCCESS,4,6,4.29,19.36,23.64
57,SUCCESS,4,6,0.29,23.64,23.93
210,SUCCESS,2,1,0.8,23.41,24.21
73,SUCCESS,4,6,0.29,23.93,24.21
52,SUCCESS,3,3,5.71,18.79,24.5
64,SUCCESS,5,7,5.71,18.79,24.5
69,SUCCESS,3,3,0.29,24.5,24.79
218,SUCCESS,2,1,0.8,24.21,25.01
66,SUCCESS,5,7,0.57,24.5,25.07
86,SUCCESS,5,7,0.57,25.07,25.64
72,SUCCESS,2,2,5.71,20.32,26.03
90,SUCCESS,5,7,0.57,25.64,26.21
35,SUCCESS,5,8,4.29,21.93,26.21
77,SUCCESS,2,2,0.29,26.03,26.32
81,SUCCESS,2,2,0.29,26.32,26.6
116,SUCCESS,4,5,5.71,21.07,26.79
102,SUCCESS,5,7,0.57,26.21,26.79
112,SUCCESS,6,9,5.71,21.36,27.07
110,SUCCESS,5,7,0.57,26.79,27.36
95,SUCCESS,2,0,12,16.5,28.5
75,SUCCESS,4,6,4.29,24.21,28.5
100,SUCCESS,3,4,5.71,23.36,29.07
78,SUCCESS,4,6,0.57,28.5,29.07
85,SUCCESS,4,6,0.29,29.07,29.36
93,SUCCESS,4,6,0.29,29.36,29.64
80,SUCCESS,3,3,5.71,24.79,30.5
259,SUCCESS,2,1,6,25.01,31
98,SUCCESS,3,3,0.57,30.5,31.07
115,SUCCESS,6,9,4.29,27.07,31.36
117,SUCCESS,6,9,0.29,31.36,31.64
127,SUCCESS,5,7,4.29,27.36,31.64
362,SUCCESS,2,1,0.8,31,31.8
36,SUCCESS,5,8,5.71,26.21,31.93
88,SUCCESS,2,2,5.71,26.6,32.32
128,SUCCESS,4,5,5.71,26.79,32.5
370,SUCCESS,2,1,0.8,31.8,32.6
99,SUCCESS,4,6,4.29,29.64,33.93
108,SUCCESS,3,4,5.71,29.07,34.79
103,SUCCESS,3,3,4.29,31.07,35.36
114,SUCCESS,3,4,0.57,34.79,35.36
105,SUCCESS,3,3,0.29,35.36,35.64
125,SUCCESS,3,4,0.29,35.36,35.64
119,SUCCESS,6,9,4.29,31.64,35.93
135,SUCCESS,5,7,4.29,31.64,35.93
106,SUCCESS,3,3,0.57,35.64,36.21
138,SUCCESS,3,4,0.57,35.64,36.21
149,SUCCESS,5,7,0.29,35.93,36.21
122,SUCCESS,6,9,0.57,35.93,36.5
131,SUCCESS,4,5,4.29,32.5,36.79
158,SUCCESS,5,7,0.57,36.21,36.79
40,SUCCESS,5,8,5.71,31.93,37.64
41,SUCCESS,5,8,0.29,37.64,37.93
92,SUCCESS,2,2,5.71,32.32,38.03
111,SUCCESS,4,6,4.29,33.93,38.21
113,SUCCESS,4,6,0.29,38.21,38.5
423,SUCCESS,2,1,6,32.6,38.6
130,SUCCESS,4,6,0.57,38.5,39.07
139,SUCCESS,2,0,12,28.5,40.5
123,SUCCESS,3,3,4.29,36.21,40.5
143,SUCCESS,3,4,4.29,36.21,40.5
126,SUCCESS,3,3,0.57,40.5,41.07
147,SUCCESS,4,5,4.29,36.79,41.07
159,SUCCESS,5,7,4.29,36.79,41.07
133,SUCCESS,3,3,0.29,41.07,41.36
161,SUCCESS,5,7,0.29,41.07,41.36
166,SUCCESS,4,5,0.57,41.07,41.64
206,SUCCESS,2,0,1.6,40.5,42.1
124,SUCCESS,6,9,5.71,36.5,42.21
129,SUCCESS,6,9,0.29,42.21,42.5
317,SUCCESS,2,0,0.8,42.1,42.9
142,SUCCESS,6,9,0.57,42.5,43.07
48,SUCCESS,5,8,5.71,37.93,43.64
96,SUCCESS,2,2,5.71,38.03,43.75
132,SUCCESS,4,6,5.71,39.07,44.79
152,SUCCESS,3,4,5.71,40.5,46.21
448,SUCCESS,2,1,8,38.6,46.6
136,SUCCESS,3,3,5.71,41.36,47.07
164,SUCCESS,5,7,5.71,41.36,47.07
188,SUCCESS,4,5,5.71,41.64,47.36
169,SUCCESS,5,7,0.29,47.07,47.36
150,SUCCESS,3,3,0.57,47.07,47.64
173,SUCCESS,3,3,0.29,47.64,47.93
190,SUCCESS,4,5,0.57,47.36,47.93
107,SUCCESS,2,2,4.28,43.75,48.03
182,SUCCESS,3,3,0.57,47.93,48.5
202,SUCCESS,4,5,0.57,47.93,48.5
118,SUCCESS,2,2,0.57,48.03,48.6
144,SUCCESS,6,9,5.71,43.07,48.79
186,SUCCESS,3,3,0.57,48.5,49.07
153,SUCCESS,6,9,0.29,48.79,49.07
189,SUCCESS,3,3,0.29,49.07,49.36
56,SUCCESS,5,8,5.71,43.64,49.36
201,SUCCESS,3,3,0.29,49.36,49.64
154,SUCCESS,6,9,0.57,49.07,49.64
213,SUCCESS,3,3,0.29,49.64,49.93
233,SUCCESS,3,3,0.29,49.93,50.21
163,SUCCESS,3,4,4.29,46.21,50.5
140,SUCCESS,4,6,5.71,44.79,50.5
141,SUCCESS,4,6,0.29,50.5,50.79
174,SUCCESS,3,4,0.57,50.5,51.07
145,SUCCESS,4,6,0.29,50.79,51.07
171,SUCCESS,5,7,4.29,47.36,51.64
177,SUCCESS,5,7,0.29,51.64,51.93
467,SUCCESS,2,1,6,46.6,52.6
554,SUCCESS,2,1,0.8,52.6,53.4
220,SUCCESS,4,5,5.71,48.5,54.21
120,SUCCESS,2,2,5.71,48.6,54.32
235,SUCCESS,3,3,4.29,50.21,54.5
121,SUCCESS,2,2,0.29,54.32,54.6
76,SUCCESS,5,8,5.71,49.36,55.07
160,SUCCESS,6,9,5.71,49.64,55.36
165,SUCCESS,6,9,0.29,55.36,55.64
192,SUCCESS,3,4,5.71,51.07,56.79
156,SUCCESS,4,6,5.71,51.07,56.79
157,SUCCESS,4,6,0.29,56.79,57.07
198,SUCCESS,3,4,0.57,56.79,57.36
180,SUCCESS,5,7,5.71,51.93,57.64
181,SUCCESS,5,7,0.29,57.64,57.93
193,SUCCESS,5,7,0.29,57.93,58.21
243,SUCCESS,3,3,4.29,54.5,58.79
360,SUCCESS,2,0,16,42.9,58.89
277,SUCCESS,3,3,0.29,58.79,59.07
305,SUCCESS,3,3,0.29,59.07,59.36
79,SUCCESS,5,8,4.29,55.07,59.36
101,SUCCESS,5,8,0.29,59.36,59.64
228,SUCCESS,4,5,5.71,54.21,59.93
134,SUCCESS,5,8,0.57,59.64,60.21
148,SUCCESS,2,2,5.71,54.6,60.32
137,SUCCESS,5,8,0.29,60.21,60.5
146,SUCCESS,5,8,0.57,60.5,61.07
168,SUCCESS,6,9,5.71,55.64,61.36
564,SUCCESS,2,1,8,53.4,61.4
199,SUCCESS,3,4,4.29,57.36,61.64
170,SUCCESS,6,9,0.57,61.36,61.93
582,SUCCESS,2,1,0.8,61.4,62.2
585,SUCCESS,2,1,0.4,62.2,62.6
176,SUCCESS,4,6,5.71,57.07,62.79
